id,left,right
0,131,21
1,127,20
2,30,33
3,97,21
4,131,21
5,3,26
6,30,33
7,7,21
8,131,21
9,35,25
10,4,21
11,1,21
12,35,25
13,131,21
14,131,21
15,131,21
16,30,33
17,131,21
18,59,20
19,13,33
20,131,21
21,8,25
22,131,21
23,131,21
24,45,21
25,0,26
26,0,25
27,0,25
28,0,20
29,0,21
30,32,21
31,39,52
32,23,20
33,8,25
34,6,25
35,8,20
36,23,26
37,26,52
38,6,25
39,18,33
40,30,33
41,97,21
42,3,20
43,131,21
44,68,21
45,13,33
46,131,21
47,131,21
48,131,21
49,0,48
50,145,22
51,79,52
52,131,21
53,3,25
54,7,21
55,131,21
56,49,33
