id,p
0,0.019226
1,0.000309
2,0.315977
3,0.048915
4,0.011575
5,0.031082
6,0.000007
7,0.000016
8,0.545999
9,0.976589
10,0.422135
11,0.315977
12,0.000074
13,0.074948
14,0.000003
15,0.006781
16,0.809983
17,0.031082
18,0.809983
19,0.545999
20,0.000153
21,0.000606
22,0.000000
23,0.315977
24,0.545999
25,0.545999
26,1.000000
27,0.162432
28,0.011575
29,0.914698
30,0.315977
31,0.000000
32,0.000000
33,0.229700
34,0.545999
35,0.162432
36,0.001156
37,0.976589
38,0.229700
39,0.229700
40,0.074948
41,0.000034
42,0.003865
43,0.074948
44,0.809983
45,0.162432
46,0.315977
47,0.003865
48,0.111816
49,0.000606
50,0.000309
51,0.019226
52,0.000309
53,0.162432
54,0.003865
55,0.315977
56,0.000007
57,0.000309
58,0.000007
59,0.000309
60,0.011575
61,0.229700
62,0.000606
63,0.680160
64,0.229700
65,0.999966
66,0.162432
67,0.000016
68,0.003865
69,0.162432
70,0.011575
71,0.000000
72,0.002143
73,0.031082
74,0.315977
75,0.999966
76,0.000309
77,0.000309
78,0.000000
79,0.545999
80,0.997502
81,0.315977
82,0.000016
83,0.048915
84,0.545999
85,1.000000
86,0.019226
87,1.000000
88,0.074948
89,0.545999
90,0.999966
91,0.000606
92,0.000606
93,0.111816
94,0.000309
95,0.003865
96,0.315977
97,0.000016
98,0.001156
99,0.000606
