id,p
0,0.002994
1,0.015922
2,0.000048
3,0.000103
4,0.065651
5,0.005832
6,0.001619
7,0.065651
8,0.001619
9,0.000000
10,0.000434
11,0.000215
12,0.005377
13,0.029970
14,0.065651
15,0.099564
16,0.000001
17,0.000423
18,0.000042
19,0.000103
20,0.146863
21,0.042103
22,0.000103
23,0.001619
24,0.000010
25,0.000002
26,0.000004
27,0.005377
28,0.003175
29,0.000856
30,0.000002
31,0.042103
32,0.002994
33,0.029970
34,0.000004
35,0.003175
36,0.000856
37,0.000004
38,0.017913
39,0.000000
40,0.000423
41,0.146863
42,0.099564
43,0.002994
44,0.000022
45,0.000215
46,0.000048
47,0.099564
48,0.000434
49,0.042103
50,0.146863
51,0.002994
52,0.009386
53,0.001619
54,0.000000
55,0.000103
56,0.005377
57,0.099564
58,0.065651
59,0.009386
60,0.146863
61,0.000850
62,0.065651
63,0.000103
64,0.002994
65,0.000000
66,0.000434
67,0.099564
68,0.003175
69,0.000215
70,0.015922
71,0.000103
72,0.065651
73,0.015922
74,0.001619
75,0.000002
76,0.065651
77,0.026258
78,0.000048
79,0.000004
80,0.000008
81,0.000022
82,0.065651
83,0.000434
84,0.002994
85,0.000000
86,0.002994
87,0.000002
88,0.000434
89,0.000002
90,0.000002
91,0.000856
92,0.065651
93,0.000856
94,0.146863
95,0.003175
96,0.000004
97,0.065651
98,0.099564
99,0.065651
