id,left,right
0,30,20
1,36,24
2,2,24
3,101,24
4,30,20
5,36,24
6,25,24
7,46,20
8,58,20
9,64,27
10,9,24
11,101,24
12,101,24
13,58,20
14,36,20
15,1,24
16,101,24
17,6,24
18,46,20
19,1,24
20,56,24
21,17,24
22,31,20
23,3,24
24,19,20
25,14,24
26,101,24
27,3,24
28,19,20
29,101,24
30,58,20
31,12,24
32,9,24
33,5,24
34,101,24
35,56,24
36,0,24
37,56,24
38,5,24
39,17,24
40,5,24
41,30,20
42,31,20
43,36,20
44,29,20
45,2,24
46,29,20
47,101,24
48,6,24
49,17,24
50,14,24
51,101,24
52,1,24
53,17,24
54,17,24
55,46,20
56,101,24
57,30,20
58,36,20
59,101,24
60,19,20
61,17,24
62,14,24
63,5,24
64,56,24
65,46,20
66,3,24
67,1,24
68,6,24
69,1,24
70,2,24
71,8,24
72,101,24
73,5,24
74,9,24
75,101,24
76,9,24
77,36,24
78,101,24
79,7,24
80,56,24
81,1,24
82,101,24
83,4,27
84,58,20
85,17,24
86,36,24
87,36,24
