time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
18.0, 0.995536, 0.966667, 1.000000, 0.983333, 1.000000, 0.986486, 1.000000, 1.000000, 0.972973, 1.000000, 1.000000, 1.000000, 0.970588, 1.000000, 0.981481, 
19.0, 0.986607, 0.966667, 1.000000, 0.983333, 1.000000, 0.959459, 1.000000, 1.000000, 0.972973, 1.000000, 0.970588, 1.000000, 0.970588, 1.000000, 0.981481, 
20.0, 0.982143, 0.966667, 1.000000, 0.983333, 0.992857, 0.959459, 1.000000, 1.000000, 0.972973, 1.000000, 0.970588, 1.000000, 0.970588, 0.990385, 0.981481, 
22.0, 0.977679, 0.966667, 1.000000, 0.983333, 0.985714, 0.959459, 1.000000, 1.000000, 0.972973, 1.000000, 0.970588, 0.987179, 0.970588, 0.980769, 0.981481, 
23.0, 0.973214, 0.966667, 1.000000, 0.983333, 0.978571, 0.945946, 1.000000, 1.000000, 0.972973, 1.000000, 0.955882, 0.987179, 0.970588, 0.971154, 0.981481, 
27.0, 0.964286, 0.900000, 1.000000, 0.950000, 0.978571, 0.918919, 1.000000, 1.000000, 0.918919, 1.000000, 0.955882, 0.987179, 0.911765, 0.971154, 0.944444, 
28.0, 0.959821, 0.900000, 1.000000, 0.950000, 0.971429, 0.918919, 1.000000, 1.000000, 0.918919, 1.000000, 0.955882, 0.987179, 0.911765, 0.961538, 0.944444, 
33.0, 0.950893, 0.900000, 0.989247, 0.933333, 0.964286, 0.918919, 1.000000, 1.000000, 0.918919, 1.000000, 0.955882, 0.987179, 0.911765, 0.951923, 0.925926, 
36.0, 0.941964, 0.866667, 0.989247, 0.916667, 0.957143, 0.905405, 1.000000, 1.000000, 0.891892, 1.000000, 0.941176, 0.987179, 0.882353, 0.942308, 0.907407, 
38.0, 0.937500, 0.833333, 0.989247, 0.900000, 0.957143, 0.891892, 1.000000, 1.000000, 0.864865, 1.000000, 0.926471, 0.987179, 0.852941, 0.942308, 0.888889, 
41.0, 0.933036, 0.800000, 0.989247, 0.883333, 0.957143, 0.878378, 1.000000, 1.000000, 0.864865, 1.000000, 0.911765, 0.987179, 0.823529, 0.942308, 0.870370, 
46.0, 0.928571, 0.766667, 0.989247, 0.866667, 0.957143, 0.864865, 1.000000, 1.000000, 0.837838, 1.000000, 0.897059, 0.987179, 0.794118, 0.942308, 0.851852, 
47.0, 0.919643, 0.766667, 0.978495, 0.866667, 0.942857, 0.851351, 1.000000, 1.000000, 0.810811, 1.000000, 0.897059, 0.987179, 0.794118, 0.923077, 0.851852, 
