id,left,right
0,16,64
1,188,64
2,258,23
3,32,23
4,75,23
5,30,23
6,60,23
7,15,64
8,32,23
9,70,23
10,258,23
11,188,64
12,35,23
13,188,64
14,51,23
15,7,64
16,75,23
17,16,64
18,25,23
19,32,23
20,30,23
21,70,23
22,60,32
23,258,23
24,23,23
25,16,64
26,258,23
27,188,64
28,32,23
29,30,23
30,30,23
31,42,64
32,35,64
33,70,23
34,258,23
35,70,64
36,75,23
37,60,75
38,70,64
39,258,23
40,25,23
41,258,75
42,75,23
43,75,23
44,60,23
45,70,23
46,18,64
47,75,23
48,70,75
49,35,23
50,75,23
51,35,23
52,20,64
53,25,23
54,258,23
55,25,23
56,9,64
57,50,64
58,188,64
59,25,23
60,32,23
61,35,23
62,42,64
63,258,23
64,13,23
65,188,64
66,188,64
67,70,23
68,258,23
69,75,23
70,11,64
71,188,64
72,7,64
73,35,23
74,75,23
75,4,64
76,258,23
77,50,64
78,60,23
79,75,23
80,60,23
81,25,23
82,188,64
83,60,23
84,70,23
85,6,61
