time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
18.0, 0.991031, 0.966667, 0.990991, 0.983333, 0.992366, 0.986111, 0.992424, 0.988506, 0.991228, 1.000000, 0.972973, 1.000000, 0.967742, 0.989474, 0.972222, 
19.0, 0.982063, 0.966667, 0.990991, 0.983333, 0.992366, 0.958333, 0.992424, 0.965517, 0.991228, 1.000000, 0.972973, 1.000000, 0.967742, 0.989474, 0.972222, 
20.0, 0.977578, 0.966667, 0.981982, 0.983333, 0.984733, 0.958333, 0.984848, 0.965517, 0.982456, 1.000000, 0.972973, 1.000000, 0.967742, 0.978947, 0.972222, 
27.0, 0.968610, 0.900000, 0.981982, 0.950000, 0.984733, 0.930556, 0.984848, 0.965517, 0.964912, 1.000000, 0.918919, 1.000000, 0.903226, 0.978947, 0.916667, 
28.0, 0.959641, 0.900000, 0.972973, 0.950000, 0.969466, 0.930556, 0.969697, 0.954023, 0.964912, 1.000000, 0.918919, 1.000000, 0.903226, 0.968421, 0.916667, 
33.0, 0.955157, 0.900000, 0.972973, 0.933333, 0.969466, 0.930556, 0.962121, 0.942529, 0.964912, 1.000000, 0.918919, 1.000000, 0.903226, 0.968421, 0.888889, 
36.0, 0.946188, 0.866667, 0.972973, 0.916667, 0.961832, 0.916667, 0.954545, 0.931034, 0.964912, 1.000000, 0.891892, 1.000000, 0.870968, 0.957895, 0.861111, 
38.0, 0.941704, 0.833333, 0.972973, 0.900000, 0.961832, 0.902778, 0.954545, 0.919540, 0.964912, 1.000000, 0.864865, 1.000000, 0.870968, 0.957895, 0.861111, 
41.0, 0.937220, 0.800000, 0.972973, 0.883333, 0.961832, 0.888889, 0.954545, 0.908046, 0.964912, 1.000000, 0.864865, 1.000000, 0.870968, 0.957895, 0.861111, 
46.0, 0.932735, 0.766667, 0.972973, 0.866667, 0.961832, 0.875000, 0.954545, 0.896552, 0.964912, 1.000000, 0.837838, 1.000000, 0.870968, 0.957895, 0.861111, 
47.0, 0.923767, 0.766667, 0.963964, 0.866667, 0.946565, 0.861111, 0.946970, 0.896552, 0.947368, 1.000000, 0.810811, 1.000000, 0.838710, 0.947368, 0.861111, 
50.0, 0.919283, 0.766667, 0.954955, 0.866667, 0.938931, 0.861111, 0.939394, 0.896552, 0.947368, 1.000000, 0.810811, 1.000000, 0.838710, 0.947368, 0.861111, 
55.0, 0.914798, 0.733333, 0.954955, 0.850000, 0.938931, 0.847222, 0.939394, 0.885057, 0.947368, 1.000000, 0.810811, 1.000000, 0.838710, 0.947368, 0.833333, 
57.0, 0.910314, 0.733333, 0.945946, 0.850000, 0.931298, 0.847222, 0.931818, 0.885057, 0.938596, 1.000000, 0.810811, 1.000000, 0.838710, 0.936842, 0.833333, 
58.0, 0.905830, 0.733333, 0.945946, 0.850000, 0.923664, 0.847222, 0.924242, 0.885057, 0.938596, 1.000000, 0.810811, 1.000000, 0.838710, 0.936842, 0.833333, 
59.0, 0.901345, 0.733333, 0.945946, 0.850000, 0.916031, 0.847222, 0.916667, 0.885057, 0.938596, 1.000000, 0.810811, 0.983051, 0.838710, 0.926316, 0.833333, 
61.0, 0.896861, 0.733333, 0.945946, 0.850000, 0.916031, 0.833333, 0.916667, 0.873563, 0.938596, 1.000000, 0.810811, 0.983051, 0.838710, 0.915789, 0.833333, 
62.0, 0.883408, 0.666667, 0.936937, 0.816667, 0.908397, 0.805556, 0.909091, 0.850575, 0.929825, 1.000000, 0.783784, 0.983051, 0.806452, 0.905263, 0.833333, 
64.0, 0.874439, 0.633333, 0.927928, 0.800000, 0.908397, 0.777778, 0.909091, 0.827586, 0.929825, 1.000000, 0.783784, 0.983051, 0.774194, 0.894737, 0.805556, 
65.0, 0.869955, 0.633333, 0.918919, 0.800000, 0.900763, 0.777778, 0.901515, 0.816092, 0.929825, 1.000000, 0.783784, 0.983051, 0.774194, 0.894737, 0.805556, 
66.0, 0.865471, 0.633333, 0.918919, 0.783333, 0.900763, 0.763889, 0.901515, 0.816092, 0.921053, 1.000000, 0.756757, 0.983051, 0.741935, 0.894737, 0.805556, 
68.0, 0.860987, 0.633333, 0.918919, 0.783333, 0.900763, 0.763889, 0.893939, 0.804598, 0.921053, 0.972222, 0.756757, 0.983051, 0.741935, 0.894737, 0.805556, 
69.0, 0.856502, 0.633333, 0.909910, 0.783333, 0.893130, 0.750000, 0.893939, 0.793103, 0.921053, 0.972222, 0.729730, 0.983051, 0.741935, 0.884211, 0.805556, 
70.0, 0.852018, 0.633333, 0.900901, 0.783333, 0.885496, 0.750000, 0.886364, 0.793103, 0.912281, 0.972222, 0.729730, 0.983051, 0.741935, 0.873684, 0.805556, 
71.0, 0.847534, 0.600000, 0.900901, 0.766667, 0.885496, 0.736111, 0.886364, 0.793103, 0.903509, 0.972222, 0.702703, 0.983051, 0.709677, 0.873684, 0.805556, 
73.0, 0.843049, 0.566667, 0.900901, 0.750000, 0.885496, 0.722222, 0.886364, 0.781609, 0.903509, 0.972222, 0.702703, 0.983051, 0.709677, 0.873684, 0.777778, 
77.0, 0.838565, 0.533333, 0.900901, 0.733333, 0.885496, 0.708333, 0.886364, 0.770115, 0.903509, 0.972222, 0.675676, 0.983051, 0.709677, 0.873684, 0.777778, 
81.0, 0.825112, 0.533333, 0.891892, 0.716667, 0.877863, 0.680556, 0.878788, 0.747126, 0.894737, 0.972222, 0.675676, 0.983051, 0.709677, 0.863158, 0.777778, 
86.0, 0.820628, 0.533333, 0.882883, 0.716667, 0.870229, 0.666667, 0.878788, 0.735632, 0.894737, 0.972222, 0.675676, 0.983051, 0.709677, 0.852632, 0.777778, 
87.0, 0.807175, 0.466667, 0.873874, 0.683333, 0.862595, 0.652778, 0.863636, 0.724138, 0.877193, 0.972222, 0.675676, 0.983051, 0.709677, 0.852632, 0.777778, 
89.0, 0.802691, 0.466667, 0.864865, 0.683333, 0.854962, 0.652778, 0.856061, 0.712644, 0.877193, 0.972222, 0.675676, 0.983051, 0.709677, 0.842105, 0.777778, 
93.0, 0.798206, 0.433333, 0.864865, 0.666667, 0.854962, 0.638889, 0.856061, 0.701149, 0.877193, 0.972222, 0.648649, 0.983051, 0.677419, 0.842105, 0.750000, 
96.0, 0.789238, 0.400000, 0.864865, 0.650000, 0.854962, 0.611111, 0.856061, 0.689655, 0.868421, 0.972222, 0.621622, 0.983051, 0.645161, 0.842105, 0.750000, 
97.0, 0.780269, 0.400000, 0.855856, 0.650000, 0.839695, 0.611111, 0.840909, 0.689655, 0.850877, 0.972222, 0.621622, 0.966102, 0.645161, 0.821053, 0.750000, 
98.0, 0.771300, 0.400000, 0.855856, 0.633333, 0.839695, 0.611111, 0.833333, 0.678161, 0.842105, 0.972222, 0.621622, 0.966102, 0.645161, 0.821053, 0.722222, 
101.0, 0.757848, 0.300000, 0.855856, 0.583333, 0.839695, 0.569444, 0.833333, 0.666667, 0.824561, 0.972222, 0.540541, 0.966102, 0.548387, 0.821053, 0.666667, 
104.0, 0.753363, 0.300000, 0.846847, 0.583333, 0.832061, 0.555556, 0.833333, 0.655172, 0.824561, 0.972222, 0.513514, 0.966102, 0.548387, 0.821053, 0.666667, 
105.0, 0.748879, 0.300000, 0.837838, 0.583333, 0.824427, 0.555556, 0.825758, 0.655172, 0.815789, 0.972222, 0.513514, 0.949153, 0.548387, 0.810526, 0.666667, 
106.0, 0.739910, 0.300000, 0.828829, 0.566667, 0.816794, 0.555556, 0.810606, 0.643678, 0.807018, 0.972222, 0.513514, 0.949153, 0.548387, 0.800000, 0.638889, 
107.0, 0.735426, 0.266667, 0.828829, 0.550000, 0.816794, 0.541667, 0.810606, 0.632184, 0.807018, 0.972222, 0.513514, 0.949153, 0.548387, 0.800000, 0.638889, 
109.0, 0.726457, 0.233333, 0.819820, 0.533333, 0.809160, 0.527778, 0.803030, 0.632184, 0.789474, 0.972222, 0.486486, 0.949153, 0.516129, 0.789474, 0.611111, 
110.0, 0.721973, 0.200000, 0.819820, 0.516667, 0.809160, 0.513889, 0.803030, 0.620690, 0.789474, 0.972222, 0.486486, 0.949153, 0.516129, 0.789474, 0.583333, 
