id,p
0,0.999966
1,0.997502
2,1.000000
3,0.999966
4,1.000000
5,0.997502
6,1.000000
7,0.997502
8,1.000000
9,1.000000
10,0.997502
11,0.000309
12,1.000000
13,0.999966
14,1.000000
15,0.999966
16,1.000000
17,0.997502
18,1.000000
19,1.000000
20,1.000000
21,0.997502
22,1.000000
23,0.997502
24,0.997502
25,1.000000
26,0.999966
27,1.000000
28,1.000000
29,0.997502
30,0.999966
31,0.999966
32,1.000000
33,1.000000
34,1.000000
35,0.997502
36,1.000000
37,0.997502
38,1.000000
39,1.000000
40,0.999966
41,0.997502
42,1.000000
43,1.000000
44,1.000000
45,0.997502
46,1.000000
47,0.999966
48,0.997502
49,1.000000
50,0.999966
51,1.000000
52,0.999966
53,0.997502
54,1.000000
55,0.997502
56,0.997502
57,0.997502
58,0.997502
59,1.000000
60,0.999966
61,0.999966
62,1.000000
63,1.000000
64,0.997502
65,1.000000
66,1.000000
67,1.000000
68,1.000000
69,0.997502
70,0.997502
71,0.999966
72,0.999966
73,0.999966
74,1.000000
75,0.997502
76,1.000000
77,0.999966
78,1.000000
79,0.997502
80,0.997502
81,1.000000
82,0.997502
83,1.000000
84,1.000000
85,1.000000
86,1.000000
87,0.997502
88,1.000000
89,1.000000
90,1.000000
91,1.000000
92,0.997502
93,1.000000
94,0.999966
95,0.997502
96,1.000000
97,0.999966
98,1.000000
99,1.000000
