id,distance,n_actions
0,0.036573,1
1,0.010591,1
2,0.014498,2
3,0.009415,1
4,0.004119,1
5,0.032915,1
6,0.034483,2
7,0.003530,1
8,0.009404,1
9,0.040752,1
10,0.000294,1
11,0.004413,1
12,0.060998,2
13,0.034483,1
14,0.036050,1
15,0.012357,1
16,0.021944,1
17,0.005296,1
18,0.003530,1
19,0.026646,1
20,0.065961,2
21,0.028213,1
22,0.010444,1
23,0.014107,1
24,0.040752,2
25,0.018809,1
26,0.036050,1
27,0.005590,1
28,0.005590,1
29,0.045063,2
30,0.018025,2
31,0.000000,0
32,0.008826,1
33,0.017241,1
34,0.008826,1
35,0.066876,2
36,0.043887,1
37,0.006767,1
38,0.029781,1
39,0.008826,1
40,0.075496,2
41,0.109738,2
42,0.005296,1
43,0.029781,1
44,0.025078,1
45,0.007061,1
46,0.037618,1
47,0.008532,1
48,0.002059,1
49,0.037618,1
50,0.007837,1
51,0.001567,1
52,0.017241,1
53,0.035136,2
54,0.047022,1
55,0.040752,1
56,0.050157,2
57,0.025078,1
58,0.006270,1
59,0.047022,2
60,0.004707,1
61,0.010003,1
62,0.003825,1
63,0.004119,1
64,0.018286,2
65,0.014107,1
66,0.023511,1
67,0.006472,1
68,0.010972,1
69,0.036050,1
70,0.008826,1
71,0.035005,2
72,0.037095,2
73,0.040752,1
74,0.010972,1
75,0.031348,1
76,0.024817,2
77,0.005296,1
78,0.010972,1
79,0.057732,2
80,0.000147,1
81,0.005296,1
82,0.007061,1
83,0.022335,2
84,0.010591,1
85,0.030042,2
86,0.018809,1
87,0.005590,1
88,0.007355,1
89,0.010591,1
90,0.020594,1
91,0.025078,1
92,0.044279,2
93,0.030303,2
94,0.037748,2
95,0.033046,2
96,0.032915,2
97,0.039185,1
98,0.039054,2
99,0.010003,1
100,0.005001,1
101,0.010591,1
102,0.082419,2
103,0.007837,1
104,0.029781,1
105,0.032915,1
106,0.006792,2
107,0.034483,1
108,0.020376,1
109,0.006472,1
110,0.050157,2
111,0.003530,1
112,0.020376,1
113,0.000000,0
114,0.032915,1
