id,left,right
0,389,36
1,124,23
2,389,36
3,26,36
4,389,36
5,389,36
6,5,30
7,16,36
8,211,23
9,389,36
10,109,23
11,124,23
12,389,36
13,211,23
14,7,23
15,211,23
16,26,36
17,19,36
18,389,36
19,124,23
20,7,23
21,26,36
22,389,36
23,85,23
24,389,36
25,4,23
26,389,36
27,389,36
28,211,23
29,26,36
30,389,36
31,389,36
32,211,23
33,85,23
34,211,23
35,211,23
36,389,36
37,211,23
38,211,23
39,109,23
40,7,30
41,389,36
42,389,36
43,72,36
44,26,36
45,109,23
46,389,36
47,19,36
48,389,36
49,389,36
50,19,36
51,124,23
52,7,23
53,389,36
54,211,23
55,389,36
56,85,23
57,36,36
58,389,36
59,124,23
60,72,36
61,124,23
62,389,36
63,389,36
64,211,23
65,211,23
66,124,23
67,389,36
68,38,30
