id,p
0,0.000002
1,0.000000
2,0.000522
3,0.000035
4,0.000007
5,0.000000
6,0.000001
7,0.000000
8,0.000000
9,0.000000
10,0.000003
11,0.000003
12,0.000000
13,0.000000
14,0.000000
15,0.000001
16,0.000001
17,0.000000
18,0.000000
19,0.000001
20,0.000000
21,0.000000
22,0.062663
23,0.000000
24,0.001467
25,0.000000
26,0.000000
27,0.000003
28,0.000000
29,0.000005
30,0.000345
31,0.000000
32,0.565146
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000246
39,0.000001
40,0.000007
41,0.000000
42,0.000001
43,0.000001
44,0.000166
45,0.000000
46,0.000000
47,0.000001
48,0.000005
49,0.000002
50,0.218959
51,0.000000
52,0.023054
53,0.000000
54,0.000398
55,0.000000
56,0.000002
57,0.000000
58,0.000001
59,0.000385
60,0.000000
61,0.000035
62,0.002112
63,0.006221
64,0.000166
65,0.000003
66,0.000166
67,0.001467
68,0.000016
69,0.000000
70,0.311502
71,0.000000
72,0.000000
73,0.000001
74,0.000001
75,0.000345
76,0.000078
77,0.000000
78,0.000003
79,0.000000
80,0.000000
81,0.000166
82,0.000001
83,0.000000
84,0.000001
85,0.005655
86,0.000000
87,0.000000
88,0.000002
89,0.000000
90,0.000000
91,0.000002
92,0.000016
93,0.000000
94,0.000001
95,0.000000
96,0.000001
97,0.000000
98,0.062663
99,0.000078
