id,distance,n_actions
0,0.037852,2
1,0.030367,1
2,0.030580,1
3,0.024995,2
4,0.003628,2
5,0.029943,1
6,0.024199,3
7,0.031724,2
8,0.037990,3
9,0.038404,3
10,0.030367,1
11,0.059824,3
12,0.024634,1
13,0.035695,2
14,0.036482,3
15,0.031217,1
16,0.030792,1
17,0.032252,3
18,0.030580,1
19,0.041250,2
20,0.006371,1
21,0.039565,3
22,0.030792,1
23,0.039289,2
24,0.036435,1
25,0.030792,1
26,0.020550,3
27,0.028244,1
28,0.027607,1
29,0.033635,2
30,0.036545,2
31,0.030580,1
32,0.029943,1
33,0.018836,2
34,0.030155,1
35,0.038957,3
36,0.036250,2
37,0.020176,2
38,0.025695,1
39,0.029943,1
40,0.040460,3
41,0.033244,2
