id,p
0,0.071177
1,1.000000
2,1.000000
3,1.000000
4,0.465064
5,1.000000
6,0.004918
7,0.003943
8,0.011433
9,0.007559
10,1.000000
11,0.071177
12,1.000000
13,0.007559
14,0.000089
15,0.002505
16,0.514108
17,0.003149
18,1.000000
19,1.000000
20,1.000000
21,0.000963
22,1.000000
23,1.000000
24,0.097799
25,0.011433
26,1.000000
27,0.003149
28,1.000000
29,0.004918
30,0.175939
31,1.000000
32,0.097799
33,1.000000
34,1.000000
35,0.007559
36,1.000000
37,1.000000
38,1.000000
39,1.000000
40,0.003149
41,0.029989
42,1.000000
43,1.000000
44,0.003149
45,0.000347
46,1.000000
47,1.000000
48,0.097799
49,0.029989
50,1.000000
51,0.071177
52,0.004918
53,1.000000
54,0.003149
55,0.017017
56,1.000000
57,1.000000
58,0.003149
59,0.000089
60,1.000000
61,0.514108
62,0.013976
63,1.000000
64,1.000000
65,1.000000
66,0.001984
67,0.013976
68,0.011433
69,0.011433
70,0.097799
71,1.000000
72,1.000000
73,1.000000
74,0.003149
75,1.000000
76,1.000000
77,0.003943
78,0.071177
79,1.000000
80,0.002505
81,0.001566
82,0.029989
83,1.000000
84,1.000000
85,1.000000
86,0.007559
