id,distance,n_actions
0,0.076923,1
1,0.076923,1
2,0.076923,1
3,0.053924,2
4,0.076923,1
5,0.026150,2
6,0.076923,1
7,0.076923,1
8,0.076923,1
9,0.076923,1
10,0.076923,1
11,0.037270,2
12,0.043442,2
13,0.076923,1
14,0.043432,2
15,0.076923,1
16,0.076923,1
17,0.076923,1
18,0.076923,1
19,0.034087,2
20,0.076923,1
21,0.076923,1
22,0.042338,2
23,0.076923,1
24,0.047600,2
25,0.076923,1
26,0.038007,2
27,0.012736,1
28,0.076923,1
29,0.076923,1
30,0.076923,1
31,0.076923,1
32,0.048326,2
33,0.076923,1
34,0.076923,1
35,0.076923,1
36,0.076923,1
37,0.041353,2
38,0.076923,1
39,0.076923,1
40,0.013622,1
41,0.076923,1
42,0.076923,1
43,0.076923,1
44,0.032094,1
45,0.076923,1
46,0.076923,1
47,0.045283,2
48,0.039111,2
49,0.014264,1
