id,p
0,1.000000
1,1.000000
2,1.000000
3,1.000000
4,1.000000
5,1.000000
6,1.000000
7,0.054975
8,0.454794
9,1.000000
10,0.454794
11,1.000000
12,0.454794
13,1.000000
14,1.000000
15,0.454794
16,0.454794
17,0.454794
18,0.454794
19,0.000002
20,1.000000
21,1.000000
22,1.000000
23,1.000000
24,0.454794
25,1.000000
26,0.158712
27,0.003753
28,0.011219
29,0.454794
30,1.000000
31,0.054975
32,0.000738
33,1.000000
34,1.000000
35,0.054975
36,0.000738
37,1.000000
38,1.000000
39,1.000000
40,1.000000
41,0.000738
42,0.000304
