id,left,right
0,136,22
1,25,21
2,47,20
3,1,21
4,98,23
5,119,21
6,768,21
7,68,20
8,106,20
9,51,22
10,16,22
11,125,22
12,125,22
13,164,20
14,9,20
15,768,21
16,43,20
17,105,20
18,164,21
19,32,21
20,768,21
21,109,20
22,105,20
23,119,21
24,768,21
25,1,22
26,110,21
27,93,22
28,768,21
29,43,20
30,136,22
31,22,20
32,3,20
33,164,21
34,4,20
35,4,20
36,164,21
37,47,20
38,164,21
39,8,20
40,68,20
41,20,21
42,768,21
43,3,20
44,33,23
45,768,21
46,1,20
47,768,21
48,164,21
49,6,20
50,164,20
51,164,20
52,106,20
53,140,23
54,136,22
55,25,21
56,109,20
57,43,20
58,119,21
59,31,20
60,22,20
61,17,20
62,1,22
63,7,20
64,8,20
65,9,22
66,136,22
67,1,20
68,15,20
69,768,21
70,23,22
71,106,20
72,109,20
73,9,20
74,109,20
75,39,20
76,105,20
77,43,20
78,768,21
79,140,23
80,106,20
81,17,20
82,164,20
83,164,21
84,109,20
85,21,21
86,39,22
87,53,20
