id,p
0,0.002471
1,0.000443
2,0.000000
3,0.001543
4,0.000000
5,0.003109
6,0.200785
7,0.020450
8,0.000573
9,0.001957
10,0.000000
11,0.011316
12,0.002471
13,0.001212
14,0.001543
15,0.131526
16,0.002471
17,0.013839
18,0.000573
19,0.042559
20,0.229294
21,0.011316
22,0.003895
23,0.013839
24,0.097214
25,0.000001
26,0.002471
27,0.000000
28,0.097214
29,0.001957
30,0.002471
31,0.000573
32,0.000443
33,0.000027
34,0.000443
35,0.000341
36,0.001543
37,0.000000
38,0.000087
39,0.001957
40,0.020450
41,0.000341
42,0.229294
43,0.000027
44,0.059939
45,0.035648
46,0.001957
47,0.229294
48,0.000049
49,0.000027
50,0.001957
51,0.000049
52,0.000573
53,0.001957
54,0.001543
55,0.000443
56,0.001957
57,0.001957
58,0.002471
59,0.003109
60,0.000000
61,0.000573
62,0.000006
63,0.000341
64,0.003109
65,0.000000
66,0.002471
67,0.000011
68,0.003109
69,0.070706
70,0.001957
71,0.001543
72,0.003109
73,0.000008
74,0.011316
75,0.001543
76,0.013839
77,0.000087
78,0.131526
79,0.002471
80,0.000573
81,0.000573
82,0.001543
83,0.000065
84,0.013839
85,1.000000
86,0.000087
87,0.001957
