id,left,right
0,16,64
1,188,64
2,258,23
3,32,23
4,75,23
5,16,64
6,42,64
7,15,64
8,32,23
9,70,23
10,258,23
11,188,64
12,35,23
13,188,64
14,35,64
15,7,64
16,75,23
17,16,64
18,16,64
19,32,23
20,16,64
21,70,23
22,42,64
23,70,64
24,15,64
25,16,64
26,258,23
27,188,64
28,32,23
29,16,64
30,14,64
31,42,64
32,35,64
33,70,23
34,188,64
35,70,64
36,75,23
37,60,75
38,70,64
39,188,64
40,18,64
41,188,64
42,75,23
43,75,23
44,60,23
45,70,23
46,60,75
47,75,23
48,20,64
49,35,23
50,75,23
51,35,23
52,70,23
53,16,64
54,188,64
55,18,64
56,9,64
57,70,23
58,188,64
59,7,64
60,32,23
61,35,23
62,60,23
63,258,23
64,9,64
65,188,64
66,188,64
67,70,23
68,70,64
69,75,23
70,11,64
71,188,64
72,7,64
73,35,23
74,75,23
75,4,64
76,70,64
77,70,23
78,60,23
79,75,23
80,42,64
81,18,64
82,188,64
83,42,64
84,70,23
85,18,64
