id,distance,n_actions
0,0.020181,2
1,0.005013,1
2,0.071429,2
3,0.028118,2
4,0.047619,1
5,0.054422,2
6,0.050125,2
7,0.039909,3
8,0.059524,2
9,0.005442,1
10,0.023810,1
11,0.005013,1
12,0.005013,1
13,0.055782,2
14,0.033220,3
15,0.095238,2
16,0.026531,2
17,0.055782,2
18,0.052632,2
19,0.003867,2
20,0.071429,2
21,0.027778,2
22,0.005013,1
23,0.047619,1
24,0.052632,2
25,0.055138,2
26,0.051587,2
27,0.052632,2
28,0.052632,2
29,0.043878,3
30,0.005013,1
31,0.005013,1
32,0.049206,3
33,0.052632,2
34,0.057143,2
35,0.023129,1
36,0.052632,2
37,0.071429,2
38,0.051587,2
39,0.001361,1
40,0.059524,2
41,0.071429,2
42,0.053061,2
43,0.065998,3
44,0.002506,1
45,0.052632,2
46,0.071429,2
47,0.095238,2
48,0.119048,3
49,0.071429,2
50,0.119048,3
51,0.095238,2
52,0.008050,2
53,0.010771,2
54,0.008163,1
55,0.048980,2
56,0.038549,3
57,0.059524,2
58,0.071429,2
59,0.058062,3
60,0.047619,1
61,0.026757,2
62,0.047619,1
63,0.055896,3
64,0.019955,2
65,0.051701,2
66,0.046939,2
67,0.067460,2
68,0.025397,2
69,0.027891,2
70,0.002506,1
71,0.018707,2
72,0.047619,1
73,0.067460,2
74,0.027778,2
75,0.017347,2
76,0.071429,2
77,0.058062,3
78,0.047619,1
79,0.011905,1
80,0.029138,3
81,0.058503,2
82,0.052632,2
83,0.047619,1
84,0.059524,2
85,0.053061,2
86,0.047619,1
87,0.050125,2
