id,p
0,0.198221
1,0.198221
2,0.053840
3,0.198221
4,1.000000
5,1.000000
6,0.198221
7,1.000000
8,0.198221
9,0.198221
10,0.198221
11,0.198221
12,0.198221
13,0.053840
14,0.198221
15,0.198221
16,0.198221
17,0.198221
18,0.198221
19,1.000000
20,0.198221
21,0.198221
22,0.053840
23,0.053840
24,0.198221
25,1.000000
26,0.198221
27,0.198221
28,0.198221
29,0.198221
30,1.000000
31,1.000000
32,1.000000
33,1.000000
34,0.198221
35,1.000000
36,1.000000
37,1.000000
38,1.000000
39,1.000000
40,1.000000
41,1.000000
42,0.053840
