id,distance,n_actions
0,0.035301,2
1,0.100020,3
2,0.028713,1
3,0.044734,2
4,0.092520,2
5,0.024105,1
6,0.105282,2
7,0.088267,2
8,0.098015,2
9,0.106345,2
10,0.107054,2
11,0.097838,2
12,0.042955,2
13,0.100319,2
14,0.103864,2
15,0.029954,1
16,0.105282,2
17,0.095533,2
18,0.017380,2
19,0.026586,1
20,0.004966,2
21,0.028021,2
22,0.081531,2
23,0.092875,2
24,0.077809,2
25,0.126315,3
26,0.200402,4
27,0.092202,3
28,0.099256,2
29,0.011557,2
30,0.090272,3
31,0.081896,3
32,0.127378,3
33,0.114144,2
34,0.086517,3
35,0.101668,3
36,0.041511,2
37,0.029787,2
38,0.029422,1
39,0.075390,2
40,0.194730,4
41,0.093407,2
42,0.139312,2
43,0.183977,3
44,0.036515,2
45,0.000712,1
46,0.089685,2
47,0.087912,2
48,0.139667,2
49,0.098901,2
50,0.122530,3
51,0.140376,2
52,0.082949,2
53,0.119816,2
54,0.071314,2
55,0.008898,2
56,0.016198,2
