id,distance,n_actions
0,0.058657,3
1,0.045461,2
2,0.053777,2
3,0.037722,2
4,0.043420,2
5,0.043848,2
6,0.033153,2
7,0.027720,2
8,0.054761,2
9,0.033379,1
10,0.031530,2
11,0.037663,2
12,0.040256,1
13,0.084014,4
14,0.031142,2
15,0.024407,2
16,0.045078,3
17,0.041173,3
18,0.029569,3
19,0.011411,2
20,0.047033,2
21,0.036660,2
22,0.025997,2
23,0.038908,2
24,0.059874,2
25,0.030401,2
26,0.034177,2
27,0.037939,2
28,0.051258,2
29,0.025876,2
30,0.034754,2
31,0.038749,4
32,0.027471,2
33,0.054916,2
34,0.056694,2
35,0.091276,4
36,0.025794,2
37,0.006626,2
38,0.020175,2
39,0.036299,2
40,0.023372,1
41,0.009528,2
42,0.044407,2
43,0.051892,2
44,0.057283,2
45,0.059446,2
46,0.036230,2
47,0.020036,1
48,0.070137,2
49,0.011222,2
