id,distance,n_actions
0,0.026316,2
1,0.095238,2
2,0.067441,3
3,0.058783,3
4,0.095238,2
5,0.095238,2
6,0.036797,2
7,0.097744,3
8,0.017316,1
9,0.047619,1
10,0.119389,4
11,0.080087,3
12,0.095238,2
13,0.028822,2
14,0.069264,2
15,0.036797,2
16,0.097744,3
17,0.054454,3
18,0.028139,2
19,0.095238,2
20,0.064935,2
21,0.026316,2
22,0.052632,2
23,0.069264,2
24,0.095238,2
25,0.067441,3
26,0.056277,2
27,0.095238,2
28,0.095238,2
29,0.047619,1
30,0.065619,3
31,0.077922,2
32,0.069264,2
33,0.028822,2
34,0.071429,2
35,0.002506,1
36,0.058783,3
37,0.084416,3
38,0.095238,2
39,0.116883,3
40,0.005013,1
41,0.051948,2
42,0.028822,2
43,0.056277,2
44,0.086580,2
45,0.080087,3
46,0.060606,2
47,0.005013,1
48,0.060606,2
49,0.095238,2
50,0.095238,2
51,0.084416,3
52,0.047619,1
53,0.088745,3
54,0.060606,2
55,0.028822,2
56,0.056277,2
57,0.060606,2
58,0.028822,2
59,0.028822,2
60,0.060606,2
61,0.095238,2
62,0.060606,2
63,0.028822,2
64,0.082593,4
65,0.047619,1
66,0.095238,2
67,0.073593,2
68,0.093074,3
69,0.084416,3
70,0.036797,2
71,0.095238,2
72,0.067441,3
73,0.097744,3
74,0.056277,2
75,0.065619,3
76,0.095238,2
77,0.074277,3
78,0.095238,2
79,0.047619,1
80,0.063112,3
81,0.084416,3
82,0.038466,2
83,0.095238,2
84,0.060606,2
85,0.108225,3
86,0.082593,4
