id,p
0,0.000000
1,0.000000
2,0.000026
3,0.000026
4,0.000026
5,0.000000
6,0.000000
7,1.000000
8,0.000026
9,0.000531
10,0.000000
11,0.000000
12,0.000000
13,0.000531
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000026
19,0.000026
20,0.000026
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000026
26,0.000000
27,0.000026
28,0.000026
29,0.000046
30,0.000531
31,0.000000
32,0.000000
33,0.000026
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000026
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000019
45,0.000026
46,0.000000
47,0.000000
48,0.000000
49,0.012644
50,0.000000
51,0.000000
52,0.000000
53,0.000000
54,0.000000
55,0.000000
56,0.000000
57,0.000026
58,0.000026
59,0.000000
60,0.000000
61,0.000026
62,0.000000
63,0.000531
64,1.000000
65,0.000531
66,0.002271
67,0.000026
68,0.000000
69,0.000026
70,0.000531
71,0.000026
72,0.000026
73,0.000026
74,0.000026
75,0.000000
76,0.000000
77,0.001800
78,0.000000
79,0.000000
80,0.000026
81,0.000026
82,0.000019
83,0.000000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
