id,left,right
0,3,21
1,24,21
2,30,21
3,259,23
4,73,21
5,18,21
6,51,23
7,114,23
8,24,21
9,39,21
10,7,21
11,10,21
12,51,23
13,39,21
14,84,22
15,51,21
16,39,21
17,24,21
18,51,21
19,14,23
20,114,23
21,24,21
22,39,21
23,6,21
24,30,21
25,222,21
26,73,21
27,39,21
28,73,21
29,57,22
30,24,21
31,6,23
32,51,23
33,10,21
34,51,21
35,2,21
36,98,21
37,57,22
38,51,23
39,259,23
40,2,21
41,51,21
42,62,23
43,24,21
44,259,23
45,39,21
46,6,21
47,2,21
48,1,21
49,73,21
50,259,23
51,259,23
52,259,23
53,3,23
54,24,21
55,10,21
56,259,23
