id,distance,n_actions
0,0.102525,3
1,0.107954,3
2,0.045071,4
3,0.021978,1
4,0.061566,4
5,0.052759,2
6,0.033815,3
7,0.058914,3
8,0.106943,3
9,0.122218,3
10,0.119573,3
11,0.114932,3
12,0.031618,3
13,0.134842,3
14,0.050439,3
15,0.068426,4
16,0.127713,3
17,0.110619,3
18,0.083827,4
19,0.131598,4
20,0.044240,3
21,0.112037,3
22,0.127017,3
23,0.031746,2
24,0.048912,4
25,0.037280,2
26,0.067442,4
27,0.114919,3
28,0.033073,3
29,0.056525,3
30,0.107671,3
31,0.175706,4
32,0.045148,3
33,0.119553,3
34,0.064544,4
35,0.102472,3
36,0.103608,3
37,0.131264,3
38,0.037319,3
39,0.052818,1
40,0.036400,2
41,0.079395,4
42,0.050684,3
43,0.103168,3
44,0.055654,1
45,0.127352,3
46,0.110481,3
47,0.099269,3
48,0.108873,3
49,0.090707,3
50,0.059199,1
51,0.054591,1
52,0.052464,1
53,0.103027,3
54,0.101389,3
55,0.120623,3
56,0.054945,1
