id,p
0,0.303635
1,0.303635
2,0.303635
3,0.039138
4,0.039138
5,0.039138
6,0.303635
7,0.039138
8,1.000000
9,0.303635
10,0.119972
11,0.039138
12,0.303635
13,1.000000
14,0.303635
15,0.039138
16,1.000000
17,0.039138
18,1.000000
19,0.303635
20,0.039138
21,0.039138
22,0.039138
23,0.039138
24,0.119972
25,0.303635
26,0.303635
27,1.000000
28,0.039138
29,0.119972
30,0.039138
31,0.303635
32,0.303635
33,1.000000
34,0.303635
35,0.303635
36,0.039138
37,0.303635
38,0.092296
39,0.245217
40,0.303635
41,0.303635
42,0.303635
