time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
20.0, 0.995708, 1.000000, 0.989583, 1.000000, 0.985507, 1.000000, 1.000000, 1.000000, 0.987654, 1.000000, 1.000000, 0.988764, 1.000000, 1.000000, 0.990000, 
21.0, 0.991416, 1.000000, 0.979167, 1.000000, 0.971014, 0.983871, 1.000000, 1.000000, 0.975309, 1.000000, 1.000000, 0.988764, 0.971429, 1.000000, 0.980000, 
22.0, 0.987124, 1.000000, 0.968750, 0.966667, 0.971014, 0.983871, 0.971429, 0.985294, 0.975309, 1.000000, 1.000000, 0.988764, 0.971429, 0.991379, 0.980000, 
24.0, 0.982833, 1.000000, 0.968750, 0.933333, 0.971014, 0.983871, 0.942857, 0.970588, 0.975309, 0.980769, 1.000000, 0.977528, 0.971429, 0.982759, 0.980000, 
28.0, 0.974249, 1.000000, 0.947917, 0.933333, 0.956522, 0.983871, 0.942857, 0.955882, 0.975309, 0.980769, 1.000000, 0.977528, 0.971429, 0.982759, 0.960000, 
32.0, 0.969957, 1.000000, 0.947917, 0.933333, 0.956522, 0.983871, 0.942857, 0.955882, 0.962963, 0.961538, 1.000000, 0.966292, 0.971429, 0.974138, 0.960000, 
34.0, 0.965665, 1.000000, 0.947917, 0.933333, 0.956522, 0.983871, 0.942857, 0.955882, 0.962963, 0.942308, 1.000000, 0.955056, 0.971429, 0.965517, 0.960000, 
35.0, 0.961373, 1.000000, 0.937500, 0.933333, 0.956522, 0.983871, 0.942857, 0.941176, 0.962963, 0.942308, 1.000000, 0.955056, 0.971429, 0.965517, 0.950000, 
36.0, 0.957082, 1.000000, 0.937500, 0.933333, 0.956522, 0.983871, 0.942857, 0.941176, 0.950617, 0.923077, 1.000000, 0.943820, 0.971429, 0.956897, 0.950000, 
37.0, 0.952790, 1.000000, 0.927083, 0.933333, 0.956522, 0.983871, 0.942857, 0.926471, 0.950617, 0.923077, 1.000000, 0.943820, 0.971429, 0.956897, 0.940000, 
39.0, 0.939914, 0.966667, 0.927083, 0.900000, 0.956522, 0.967742, 0.942857, 0.911765, 0.938272, 0.884615, 1.000000, 0.921348, 0.971429, 0.939655, 0.930000, 
42.0, 0.935622, 0.966667, 0.927083, 0.900000, 0.956522, 0.967742, 0.942857, 0.911765, 0.938272, 0.865385, 1.000000, 0.910112, 0.971429, 0.931034, 0.930000, 
43.0, 0.927039, 0.966667, 0.916667, 0.833333, 0.956522, 0.967742, 0.914286, 0.882353, 0.938272, 0.826923, 1.000000, 0.887640, 0.971429, 0.913793, 0.930000, 
44.0, 0.922747, 0.966667, 0.916667, 0.800000, 0.956522, 0.967742, 0.885714, 0.867647, 0.938272, 0.807692, 1.000000, 0.876404, 0.971429, 0.905172, 0.930000, 
48.0, 0.905579, 0.966667, 0.906250, 0.766667, 0.942029, 0.967742, 0.885714, 0.852941, 0.925926, 0.769231, 1.000000, 0.853933, 0.971429, 0.879310, 0.930000, 
49.0, 0.896996, 0.966667, 0.895833, 0.766667, 0.942029, 0.967742, 0.885714, 0.838235, 0.913580, 0.769231, 1.000000, 0.853933, 0.971429, 0.870690, 0.920000, 
50.0, 0.892704, 0.966667, 0.895833, 0.766667, 0.942029, 0.967742, 0.885714, 0.838235, 0.913580, 0.750000, 1.000000, 0.842697, 0.971429, 0.862069, 0.920000, 
51.0, 0.888412, 0.966667, 0.895833, 0.733333, 0.942029, 0.967742, 0.885714, 0.823529, 0.913580, 0.730769, 1.000000, 0.831461, 0.971429, 0.853448, 0.920000, 
53.0, 0.879828, 0.966667, 0.875000, 0.733333, 0.913043, 0.967742, 0.857143, 0.823529, 0.901235, 0.730769, 1.000000, 0.820225, 0.971429, 0.844828, 0.910000, 
54.0, 0.866953, 0.966667, 0.854167, 0.733333, 0.913043, 0.967742, 0.828571, 0.823529, 0.888889, 0.711538, 0.966667, 0.808989, 0.971429, 0.836207, 0.900000, 
57.0, 0.862661, 0.966667, 0.854167, 0.733333, 0.913043, 0.967742, 0.828571, 0.823529, 0.888889, 0.692308, 0.966667, 0.797753, 0.971429, 0.827586, 0.900000, 
58.0, 0.849785, 0.966667, 0.833333, 0.700000, 0.913043, 0.967742, 0.800000, 0.808824, 0.876543, 0.692308, 0.966667, 0.786517, 0.942857, 0.818966, 0.890000, 
59.0, 0.845494, 0.966667, 0.822917, 0.700000, 0.913043, 0.967742, 0.771429, 0.808824, 0.864198, 0.692308, 0.966667, 0.786517, 0.914286, 0.818966, 0.890000, 
60.0, 0.841202, 0.966667, 0.822917, 0.700000, 0.913043, 0.967742, 0.771429, 0.808824, 0.864198, 0.692308, 0.966667, 0.786517, 0.914286, 0.810345, 0.890000, 
62.0, 0.832618, 0.966667, 0.812500, 0.666667, 0.913043, 0.967742, 0.771429, 0.794118, 0.864198, 0.692308, 0.966667, 0.775281, 0.914286, 0.801724, 0.880000, 
63.0, 0.824034, 0.933333, 0.802083, 0.633333, 0.913043, 0.951613, 0.771429, 0.779412, 0.851852, 0.692308, 0.966667, 0.775281, 0.885714, 0.801724, 0.860000, 
64.0, 0.815451, 0.900000, 0.791667, 0.633333, 0.898551, 0.935484, 0.742857, 0.779412, 0.839506, 0.692308, 0.966667, 0.775281, 0.828571, 0.793103, 0.850000, 
67.0, 0.811159, 0.866667, 0.791667, 0.633333, 0.884058, 0.919355, 0.742857, 0.779412, 0.839506, 0.692308, 0.966667, 0.775281, 0.828571, 0.793103, 0.840000, 
68.0, 0.806867, 0.866667, 0.791667, 0.600000, 0.884058, 0.919355, 0.714286, 0.764706, 0.839506, 0.673077, 0.966667, 0.764045, 0.828571, 0.784483, 0.840000, 
69.0, 0.798283, 0.866667, 0.770833, 0.566667, 0.884058, 0.919355, 0.685714, 0.735294, 0.839506, 0.673077, 0.966667, 0.752809, 0.828571, 0.784483, 0.830000, 
70.0, 0.793991, 0.866667, 0.770833, 0.566667, 0.869565, 0.919355, 0.657143, 0.735294, 0.827160, 0.673077, 0.933333, 0.752809, 0.800000, 0.775862, 0.830000, 
71.0, 0.785408, 0.866667, 0.770833, 0.566667, 0.869565, 0.919355, 0.657143, 0.735294, 0.814815, 0.673077, 0.933333, 0.741573, 0.800000, 0.758621, 0.830000, 
