id,left,right
0,8,34
1,31,29
2,34,23
3,14,34
4,14,34
5,34,23
6,112,34
7,11,34
8,173,43
9,29,43
10,173,43
11,35,48
12,14,34
13,37,43
14,48,34
15,78,43
16,71,43
17,173,43
18,71,43
19,37,43
20,65,34
21,45,29
22,71,43
23,173,43
24,7,23
25,26,43
26,68,23
27,173,43
28,13,34
29,24,23
30,102,29
31,65,34
32,6,43
33,173,43
34,31,45
35,65,34
36,68,23
37,43,24
38,26,43
39,17,43
40,65,34
41,24,43
42,14,34
43,65,34
44,173,43
45,20,43
46,6,43
47,48,34
48,9,34
49,37,43
50,31,29
51,24,23
52,31,45
53,24,23
54,65,34
55,23,43
56,7,43
57,78,43
58,1,43
59,173,43
60,12,34
61,32,29
62,29,43
63,68,23
64,68,23
65,173,43
66,11,45
67,173,43
68,173,43
69,11,29
70,11,43
71,173,43
72,8,34
73,27,43
74,5,34
75,173,43
76,173,43
77,37,43
78,173,43
79,34,23
80,24,23
81,71,43
82,65,34
83,102,29
84,173,43
85,9,43
