id,p
0,0.000704
1,0.198221
2,0.000042
3,0.198221
4,0.198221
5,0.198221
6,0.198221
7,1.000000
8,0.053840
9,1.000000
10,0.198221
11,0.053840
12,0.000069
13,0.198221
14,0.198221
15,0.002447
16,0.000069
17,0.000069
18,0.198221
19,0.053840
20,0.198221
21,0.053840
22,0.000003
23,0.000003
24,0.198221
25,1.000000
26,0.198221
27,0.198221
28,0.053840
29,0.053840
30,0.010886
31,0.000001
32,0.010886
33,0.007631
34,0.093957
35,0.029431
36,1.000000
37,1.000000
38,1.000000
39,0.029431
40,1.000000
41,1.000000
42,0.000704
