id,left,right
0,28,21
1,21,21
2,22,113
3,178,21
4,178,21
5,247,30
6,33,21
7,178,93
8,178,21
9,247,113
10,178,21
11,28,93
12,247,113
13,28,21
14,21,21
15,21,21
16,21,21
17,14,21
18,178,21
19,14,21
20,178,21
21,93,21
22,21,21
23,178,21
24,178,21
25,18,21
26,178,21
27,247,30
28,247,113
29,178,21
30,178,21
31,178,21
32,113,30
33,31,30
34,30,113
35,93,21
36,93,21
37,30,30
38,28,21
39,22,30
40,30,30
41,43,113
42,178,21
43,178,21
44,42,21
45,178,21
46,18,21
47,45,30
48,93,21
49,21,21
50,20,21
51,22,30
52,247,113
53,32,113
54,93,21
55,178,21
56,178,21
57,33,21
58,28,21
59,21,21
60,20,21
61,28,21
62,31,21
63,37,113
64,178,21
65,178,21
66,1,93
67,178,21
68,33,21
69,37,30
70,113,30
71,42,21
72,178,21
73,93,21
74,247,113
75,93,21
76,247,113
77,30,30
78,178,21
79,20,21
80,18,93
81,37,113
82,178,21
83,42,21
84,93,21
85,247,113
