id,distance,n_actions
0,0.380952,3
1,0.142857,2
2,0.416667,5
3,0.369048,4
4,0.357143,3
5,0.488095,5
6,0.178571,2
7,0.321429,3
8,0.321429,3
9,0.357143,3
10,0.357143,3
11,0.142857,2
12,0.178571,2
13,0.380952,3
14,0.285714,2
15,0.380952,3
16,0.345238,4
17,0.214286,2
18,0.428571,3
19,0.178571,2
20,0.428571,4
21,0.178571,3
22,0.178571,2
23,0.285714,2
24,0.488095,5
25,0.416667,4
26,0.142857,1
27,0.595238,5
28,0.178571,2
29,0.107143,2
30,0.214286,3
31,0.309524,3
32,0.440476,5
33,0.595238,5
34,0.142857,2
35,0.345238,4
36,0.142857,2
37,0.142857,2
38,0.392857,3
39,0.523810,5
40,0.452381,4
41,0.452381,4
42,0.285714,2
43,0.261905,3
44,0.380952,3
45,0.428571,3
46,0.309524,3
47,0.345238,4
48,0.107143,2
49,0.142857,2
50,0.107143,2
51,0.142857,2
52,0.357143,3
53,0.261905,3
54,0.107143,2
55,0.392857,4
56,0.595238,5
57,0.452381,4
58,0.142857,2
59,0.464286,4
60,0.107143,1
61,0.178571,2
62,0.178571,2
63,0.107143,2
64,0.178571,2
65,0.416667,4
66,0.559524,5
67,0.523810,5
68,0.261905,3
69,0.202381,3
70,0.488095,5
71,0.595238,5
72,0.392857,3
73,0.035714,1
74,0.142857,2
75,0.035714,1
76,0.142857,2
77,0.178571,2
78,0.559524,5
79,0.416667,5
80,0.107143,2
81,0.142857,2
82,0.178571,2
83,0.357143,3
84,0.369048,4
85,0.107143,1
86,0.452381,4
87,0.142857,2
88,0.250000,3
89,0.416667,4
90,0.500000,4
91,0.559524,5
92,0.559524,5
93,0.595238,5
94,0.345238,4
95,0.142857,2
96,0.178571,2
97,0.071429,1
98,0.178571,2
99,0.178571,2
100,0.142857,2
101,0.107143,1
102,0.392857,3
