id,left,right
0,23,45
1,61,45
2,87,44
3,123,44
4,29,45
5,87,44
6,14,45
7,87,44
8,12,45
9,23,45
10,12,44
11,23,45
12,21,45
13,61,45
14,63,45
15,61,45
16,61,45
17,123,44
18,143,22
19,63,45
20,63,45
21,9,45
22,61,45
23,61,45
24,2,45
25,47,45
26,23,45
27,12,44
28,7,45
29,143,22
30,61,45
31,7,45
32,47,45
33,15,44
34,277,22
35,15,45
36,25,45
37,19,45
38,51,22
39,63,45
40,53,22
41,87,44
42,14,45
43,14,45
44,61,45
45,2,45
46,87,44
47,22,45
48,9,22
49,277,22
50,61,45
51,9,45
52,15,45
53,52,22
54,63,45
55,61,45
56,52,22
57,20,22
58,13,45
59,15,45
60,61,45
61,191,22
62,63,45
63,277,22
64,7,45
65,61,45
66,14,45
67,20,22
68,87,44
69,9,22
70,10,44
71,25,45
72,93,22
73,51,22
74,29,44
75,29,45
76,28,45
77,51,22
78,3,45
79,28,45
80,7,45
81,277,22
82,7,45
83,16,44
84,277,22
85,53,22
86,61,45
87,277,22
88,191,22
89,51,22
90,53,22
91,277,22
92,11,45
93,63,45
94,143,22
95,16,44
96,277,22
97,277,22
98,52,22
99,191,22
100,143,22
101,52,22
102,52,22
