time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
1.0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
107.0, 0.996441, 1.000000, 0.994505, 1.000000, 0.994505, 0.979592, 1.000000, 0.989011, 1.000000, 1.000000, 0.982456, 1.000000, 1.000000, 1.000000, 1.000000, 
238.0, 0.996441, 1.000000, 0.994505, 1.000000, 0.994505, 0.979592, 1.000000, 0.989011, 1.000000, 1.000000, 0.982456, 1.000000, 1.000000, 1.000000, 1.000000, 
292.0, 0.996441, 1.000000, 0.994505, 1.000000, 0.994505, 0.979592, 1.000000, 0.989011, 1.000000, 1.000000, 0.982456, 1.000000, 1.000000, 1.000000, 1.000000, 
438.0, 0.996441, 1.000000, 0.994505, 1.000000, 0.994505, 0.979592, 1.000000, 0.989011, 1.000000, 1.000000, 0.982456, 1.000000, 1.000000, 1.000000, 1.000000, 
482.0, 0.996441, 1.000000, 0.994505, 1.000000, 0.994505, 0.979592, 1.000000, 0.989011, 1.000000, 1.000000, 0.982456, 1.000000, 1.000000, 1.000000, 1.000000, 
750.0, 0.996441, 1.000000, 0.994505, 1.000000, 0.994505, 0.979592, 1.000000, 0.989011, 1.000000, 1.000000, 0.982456, 1.000000, 1.000000, 1.000000, 1.000000, 
832.0, 0.992818, 1.000000, 0.988887, 1.000000, 0.988887, 0.959184, 1.000000, 0.977772, 1.000000, 1.000000, 0.964912, 1.000000, 1.000000, 1.000000, 1.000000, 
911.0, 0.992818, 1.000000, 0.988887, 1.000000, 0.988887, 0.959184, 1.000000, 0.977772, 1.000000, 1.000000, 0.964912, 1.000000, 1.000000, 1.000000, 1.000000, 
919.0, 0.992818, 1.000000, 0.988887, 1.000000, 0.988887, 0.959184, 1.000000, 0.977772, 1.000000, 1.000000, 0.964912, 1.000000, 1.000000, 1.000000, 1.000000, 
1059.0, 0.989168, 1.000000, 0.988887, 0.980000, 0.988887, 0.959184, 0.993506, 0.977772, 0.994012, 1.000000, 0.964912, 1.000000, 1.000000, 1.000000, 1.000000, 
1060.0, 0.985518, 0.966667, 0.988887, 0.960000, 0.988887, 0.959184, 0.993506, 0.977772, 0.994012, 1.000000, 0.964912, 1.000000, 1.000000, 1.000000, 1.000000, 
1063.0, 0.981868, 0.966667, 0.983204, 0.960000, 0.983204, 0.959184, 0.987013, 0.977772, 0.988024, 1.000000, 0.964912, 0.986111, 1.000000, 1.000000, 1.000000, 
1064.0, 0.974568, 0.966667, 0.977520, 0.940000, 0.977520, 0.959184, 0.980519, 0.977772, 0.982036, 1.000000, 0.964912, 0.972222, 1.000000, 1.000000, 1.000000, 
