id,distance,n_actions
0,0.047120,2
1,0.033543,3
2,0.048255,3
3,0.053686,2
4,0.054778,3
5,0.038154,2
6,0.065174,2
7,0.052048,2
8,0.039535,2
9,0.011835,2
10,0.057491,2
11,0.079849,2
12,0.017607,2
13,0.054567,2
14,0.052514,2
15,0.041288,2
16,0.025577,3
17,0.082186,3
18,0.046370,2
19,0.042698,2
20,0.018007,2
21,0.078528,3
22,0.018391,1
23,0.072694,2
24,0.027328,3
25,0.036623,3
26,0.082371,2
27,0.047370,2
28,0.023367,2
29,0.033713,2
30,0.065362,2
31,0.059491,3
32,0.047752,2
33,0.013524,2
34,0.053160,2
35,0.070835,2
36,0.025020,2
37,0.021440,2
38,0.041897,3
39,0.044842,2
40,0.048932,2
41,0.080010,2
42,0.030146,1
43,0.046246,3
44,0.039473,2
45,0.036908,2
46,0.070769,2
47,0.042956,3
48,0.037633,2
49,0.014189,1
