id,left,right
0,17,31
1,2,20
2,143,28
3,7,31
4,101,21
5,0,31
6,2,20
7,101,21
8,143,28
9,0,31
10,0,31
11,43,31
12,3,20
13,1,20
14,22,31
15,5,31
16,4,31
17,17,31
18,11,31
19,40,28
20,35,31
21,1,20
22,8,20
23,14,31
24,22,31
25,0,20
26,1,20
27,143,28
28,0,20
29,69,31
30,11,31
31,0,31
32,2,20
33,11,20
34,4,31
35,69,31
36,3,31
37,143,28
38,10,20
39,2,20
40,22,31
41,2,31
42,69,31
43,40,28
44,23,21
45,5,20
46,0,20
47,4,20
48,17,31
49,12,20
50,6,31
51,2,20
52,18,20
53,3,20
54,7,31
55,6,31
56,4,31
57,13,20
58,2,31
59,5,20
60,2,20
61,0,20
62,2,20
63,17,31
64,2,31
65,7,20
66,4,20
67,22,31
68,11,31
