id,p
0,1.000000
1,0.000000
2,0.000000
3,0.012603
4,0.000000
5,0.002343
6,0.000922
7,0.000000
8,0.022254
9,0.018482
10,0.001481
11,0.000007
12,0.037984
13,0.062666
14,0.000000
15,0.000000
16,0.000000
17,0.018482
18,0.000000
19,0.000003
20,0.022254
21,0.000002
22,0.000000
23,0.012603
24,0.006899
25,0.000922
26,0.000000
27,0.000000
28,0.005601
29,0.000003
30,0.002343
31,0.005601
32,0.018482
33,0.000000
34,0.115878
35,0.018482
36,0.037984
37,0.000000
38,0.000922
39,0.018482
40,0.000000
41,0.115878
42,0.037984
43,0.000000
44,0.000002
45,0.000000
46,0.000566
47,0.000003
48,0.000000
49,0.000000
50,0.000007
51,0.000000
52,0.000000
53,0.000000
54,0.012603
55,0.000000
56,0.005601
57,0.037984
58,0.022254
59,0.000000
60,0.000119
61,0.000000
62,0.000566
63,0.000922
64,0.002343
65,0.000000
66,0.000002
67,0.000000
