id,left,right
0,75,20
1,375,20
2,71,20
3,71,20
4,375,20
5,49,29
6,71,20
7,71,20
8,78,20
9,146,20
10,57,20
11,375,20
12,375,20
13,43,21
14,5,20
15,57,20
16,19,29
17,71,20
18,256,20
19,68,29
20,146,20
21,71,20
22,78,20
23,375,20
24,375,20
25,19,29
26,375,20
27,375,20
28,375,20
29,5,20
30,17,20
31,57,20
32,375,20
33,256,20
34,375,20
35,71,20
36,71,20
37,256,20
38,375,20
39,3,20
40,212,20
41,96,20
42,256,20
43,375,20
44,212,20
45,375,20
46,375,20
47,35,21
48,375,20
49,24,29
50,5,29
51,375,20
52,146,20
53,75,20
54,132,20
55,256,20
56,10,20
57,57,20
58,256,20
59,256,20
60,375,20
61,24,29
62,375,20
63,256,20
64,71,20
65,5,20
66,375,20
67,375,20
68,2,29
69,1,20
70,375,20
71,375,20
72,71,20
73,57,20
74,68,29
75,7,29
76,49,29
77,4,29
78,375,20
79,146,20
80,19,29
81,146,20
82,375,20
83,68,29
84,78,20
85,375,20
86,57,20
