id,distance,n_actions
0,0.054113,2
1,0.095238,2
2,0.097744,3
3,0.097744,3
4,0.095238,2
5,0.084416,3
6,0.097744,3
7,0.097744,3
8,0.052632,2
9,0.047619,1
10,0.097744,3
11,0.095238,2
12,0.095238,2
13,0.023810,1
14,0.047619,1
15,0.097744,3
16,0.067441,3
17,0.097744,3
18,0.028822,2
19,0.056277,2
20,0.047619,1
21,0.097744,3
22,0.052632,2
23,0.095238,2
24,0.095238,2
25,0.067441,3
26,0.095238,2
27,0.095238,2
28,0.095238,2
29,0.047619,1
30,0.100251,3
31,0.002506,1
32,0.095238,2
33,0.028822,2
34,0.095238,2
35,0.097744,3
36,0.097744,3
37,0.028822,2
38,0.095238,2
39,0.017544,1
40,0.005013,1
41,0.051948,2
42,0.028822,2
43,0.095238,2
44,0.005013,1
45,0.095238,2
46,0.095238,2
47,0.047619,1
48,0.095238,2
49,0.056277,2
50,0.071429,2
51,0.095238,2
52,0.047619,1
53,0.041126,2
54,0.060606,2
55,0.028822,2
56,0.002506,1
57,0.002506,1
58,0.028822,2
59,0.028822,2
60,0.095238,2
61,0.047619,1
62,0.095238,2
63,0.028822,2
64,0.097744,3
65,0.047619,1
66,0.095238,2
67,0.095238,2
68,0.093074,3
69,0.084416,3
70,0.095238,2
71,0.095238,2
72,0.097744,3
73,0.097744,3
74,0.056277,2
75,0.065619,3
76,0.084416,3
77,0.074277,3
78,0.095238,2
79,0.047619,1
80,0.063112,3
81,0.047619,1
82,0.095238,2
83,0.056277,2
84,0.052632,2
85,0.095238,2
86,0.097744,3
