id,left,right
0,25,25
1,392,68
2,392,68
3,392,24
4,392,24
5,55,23
6,38,23
7,249,99
8,1007,29
9,17,24
10,1007,29
11,392,24
12,27,21
13,96,41
14,4,28
15,392,24
16,31,20
17,55,28
18,121,68
19,392,24
20,392,24
21,46,24
22,32,41
23,20,21
24,68,24
25,8,28
26,6,21
27,64,41
28,11,31
29,1007,29
30,215,20
31,215,20
32,121,24
33,392,24
34,1,31
35,3,21
36,46,24
37,229,23
38,467,25
39,36,28
40,467,25
41,254,24
42,160,28
43,0,21
44,121,24
45,392,24
46,1,21
47,1007,29
48,254,68
49,9,55
50,254,24
51,1007,29
52,121,24
53,5,41
54,38,55
55,2,21
56,392,24
57,254,68
58,16,21
59,36,23
60,1,31
61,392,68
62,20,21
63,68,68
64,51,41
65,392,68
66,392,24
67,9,21
68,33,23
69,13,23
70,183,23
71,254,24
72,15,21
73,17,24
74,392,68
75,467,39
76,1007,29
77,392,68
78,288,99
79,392,24
80,32,21
81,38,23
82,183,23
83,12,21
84,55,23
85,392,47
86,2,21
87,27,28
88,1007,29
89,4,25
90,1007,29
91,1007,29
92,6,21
93,25,21
94,43,25
95,38,23
96,392,24
97,392,24
98,19,25
99,392,68
100,121,68
101,392,24
102,38,23
103,13,23
104,183,23
105,25,21
106,179,22
107,254,24
108,108,21
109,392,24
110,27,23
111,8,21
112,121,24
113,79,69
114,1007,29
