id,left,right
0,21,135
1,159,32
2,159,32
3,159,32
4,159,32
5,201,32
6,201,32
7,201,32
8,159,32
9,32,135
10,159,32
11,201,32
12,67,135
13,201,32
14,201,32
15,201,32
16,67,135
17,67,135
18,201,32
19,100,32
20,201,32
21,201,32
22,224,68
23,100,32
24,224,135
25,38,32
26,159,32
27,224,135
28,100,32
29,159,32
30,159,32
31,100,32
32,159,32
33,201,32
34,32,135
35,201,32
36,201,32
37,201,32
38,100,32
39,100,32
40,21,135
41,159,32
42,159,32
43,32,135
44,201,32
45,100,32
46,201,32
47,201,32
48,201,32
49,38,32
50,224,135
51,224,135
52,0,32
53,224,135
54,201,32
55,224,135
56,224,68
57,100,32
58,38,32
59,224,135
60,100,32
61,201,32
62,32,135
63,224,135
64,224,135
65,38,32
66,21,32
67,32,135
68,224,135
69,159,32
70,224,135
71,224,135
72,201,32
73,224,135
74,32,135
75,201,32
76,224,135
77,201,32
78,201,32
79,224,135
80,224,135
81,224,135
82,100,32
83,159,32
84,100,32
85,201,32
86,224,135
87,224,135
88,100,32
89,100,32
90,67,135
91,201,32
92,67,135
93,159,32
94,224,135
95,224,135
96,100,32
97,224,135
98,224,135
99,32,135
100,32,135
101,224,135
102,224,68
