id,p
0,0.000205
1,0.001378
2,0.002280
3,0.000000
4,0.000000
5,0.055739
6,0.000000
7,0.000002
8,0.174954
9,0.000013
10,0.000009
11,0.000009
12,0.000000
13,0.980956
14,0.011500
15,0.000005
16,0.000000
17,0.000046
18,0.980956
19,0.000005
20,0.000818
21,0.000000
22,0.303919
23,0.000000
24,0.000003
25,0.000818
26,0.000000
27,0.000000
28,0.000273
29,0.000085
30,0.011500
31,0.980956
32,0.000001
33,0.540289
34,0.000818
35,0.000009
36,0.000046
37,0.980956
38,0.000003
39,0.000000
40,0.000000
41,0.000273
42,0.093512
43,0.000626
44,0.000273
45,0.000046
46,0.000000
47,0.000005
48,0.000000
49,0.595449
50,0.000005
51,0.000000
52,0.000626
53,0.174954
