id,left,right
0,102,46
1,120,46
2,102,46
3,50,46
4,28,46
5,28,46
6,102,46
7,102,46
8,120,46
9,94,46
10,10,46
11,102,46
12,120,46
13,46,46
14,120,46
15,94,22
16,359,22
17,102,46
18,46,46
19,102,46
20,94,46
21,154,46
22,70,22
23,50,46
24,46,46
25,120,46
26,359,22
27,359,22
28,359,22
29,94,22
30,4,46
31,4,46
32,28,46
33,94,46
34,66,46
35,359,22
36,359,22
37,102,46
38,102,46
39,94,46
40,102,46
41,120,46
42,70,22
43,120,46
44,359,22
45,102,46
46,359,22
47,359,22
48,46,46
49,359,22
50,75,46
51,28,46
52,359,22
53,94,22
54,120,46
55,50,46
56,120,46
57,359,22
58,359,22
59,102,46
60,359,22
61,359,22
62,21,43
63,120,46
64,94,22
65,120,46
66,94,22
67,120,46
68,102,46
69,102,46
70,50,46
71,94,22
72,102,46
73,120,46
74,94,22
75,359,22
76,21,43
77,22,43
78,102,46
79,120,46
80,70,22
81,70,22
82,359,22
83,102,46
84,66,46
85,359,22
86,63,22
87,70,22
88,359,22
89,66,46
90,102,46
91,58,46
92,75,46
93,359,22
94,359,22
95,359,22
96,120,46
97,359,22
98,94,46
99,359,22
100,28,46
101,94,22
102,359,22
