id,p
0,0.000001
1,0.000001
2,0.000001
3,0.000000
4,0.409930
5,0.409930
6,0.000001
7,0.000001
8,0.000001
9,0.409930
10,1.000000
11,0.000001
12,0.000001
13,0.000000
14,0.000001
15,0.185077
16,0.016612
17,0.000000
18,0.000000
19,0.000001
20,0.409930
21,0.409930
22,0.147606
23,0.000000
24,0.000000
25,0.000001
26,0.016612
27,0.016612
28,0.000963
29,0.185077
30,0.000000
31,1.000000
32,0.409930
33,0.409930
34,0.000225
35,0.000963
36,0.016612
37,0.000001
38,0.000001
39,0.409930
40,0.000001
41,0.000001
42,0.147606
43,0.000001
44,0.000963
45,0.000001
46,0.016612
47,0.000963
48,0.000000
49,0.000963
50,0.000000
51,0.409930
52,0.016612
53,0.185077
54,0.000001
55,0.000000
56,0.000001
57,0.000963
58,0.000963
59,0.000001
60,0.000963
61,0.016612
62,0.000225
63,0.000001
64,0.022633
65,0.000000
66,0.022633
67,0.000001
68,0.000001
69,0.000001
70,0.000000
71,0.185077
72,0.000001
73,0.000001
74,0.022633
75,0.000963
76,0.000225
77,0.007327
78,0.000001
79,0.000001
80,0.147606
81,0.147606
82,0.000963
83,0.000001
84,0.000225
85,0.000963
86,0.651686
87,0.147606
88,0.016612
89,0.000225
90,0.000001
91,0.000225
92,0.000001
93,0.016612
94,0.000963
95,0.016612
96,0.000001
97,0.000963
98,0.409930
99,0.000963
100,0.409930
101,0.022633
102,0.000963
