id,left,right
0,15,22
1,10,22
2,10,22
3,18,27
4,72,50
5,83,25
6,370,25
7,18,22
8,370,25
9,370,25
10,72,50
11,37,22
12,18,22
13,7,25
14,57,27
15,83,25
16,2,22
17,6,27
18,11,22
19,20,25
20,10,22
21,30,22
22,33,22
23,370,25
24,10,22
25,52,22
26,37,22
27,370,25
28,49,22
29,3,22
30,370,25
31,13,22
32,10,22
33,111,21
34,10,22
35,49,22
36,10,22
37,30,22
38,370,25
39,0,22
40,6,22
41,83,25
42,10,25
43,19,22
44,0,22
45,5,22
46,49,22
47,6,27
48,52,22
49,49,22
50,19,22
51,57,27
52,10,22
53,11,22
54,5,22
55,10,22
56,11,22
57,37,22
58,30,22
59,52,22
60,49,22
61,19,25
62,10,22
63,10,22
64,33,22
65,370,25
66,30,22
67,2,22
68,370,25
