id,left,right
0,12,31
1,2,21
2,30,21
3,82,21
4,168,33
5,168,33
6,100,33
7,21,21
8,168,33
9,80,21
10,55,31
11,141,36
12,45,21
13,6,31
14,168,33
15,168,33
16,7,31
17,21,21
18,1,21
19,40,21
20,21,21
21,12,21
22,63,21
23,82,21
24,21,21
25,10,21
26,4,31
27,63,21
28,80,21
29,43,31
30,21,21
31,7,31
32,1,21
33,82,21
34,80,21
35,23,21
36,8,31
37,30,21
38,151,33
39,63,21
40,40,21
41,12,21
42,33,31
43,80,21
44,80,21
45,28,21
46,40,21
47,40,21
48,40,21
49,40,21
50,15,21
51,45,21
52,25,21
53,15,21
54,15,21
55,63,21
56,40,21
57,1,31
58,28,21
59,63,21
60,168,33
61,16,21
62,80,21
63,13,31
64,28,21
65,63,21
66,40,21
67,80,21
