id,distance,n_actions
0,0.035301,2
1,0.120997,3
2,0.053642,2
3,0.044734,2
4,0.142030,3
5,0.046185,2
6,0.054000,2
7,0.088267,2
8,0.029354,2
9,0.055063,2
10,0.040815,2
11,0.038721,2
12,0.042955,2
13,0.100319,2
14,0.103864,2
15,0.029954,1
16,0.054000,2
17,0.095533,2
18,0.168026,3
19,0.028723,2
20,0.153374,3
21,0.158809,3
22,0.127378,3
23,0.025211,2
24,0.085644,3
25,0.049391,2
26,0.123479,3
27,0.047619,2
28,0.099256,2
29,0.179546,3
30,0.090272,3
31,0.081896,3
32,0.050455,2
33,0.114144,2
34,0.076096,2
35,0.028181,1
36,0.183741,4
37,0.029787,2
38,0.032983,2
39,0.061858,1
40,0.015243,1
41,0.027167,2
42,0.139312,2
43,0.045088,2
44,0.108945,3
45,0.031559,2
46,0.093584,2
47,0.120997,3
48,0.139667,2
49,0.110008,3
50,0.110422,2
51,0.140376,2
52,0.074678,2
53,0.119816,2
54,0.071314,2
55,0.056137,2
56,0.105105,2
