id,left,right
0,122,22
1,2,24
2,25,22
3,14,22
4,13,24
5,1,22
6,171,26
7,14,22
8,8,28
9,171,26
10,159,28
11,0,22
12,11,22
13,3,22
14,149,22
15,107,22
16,171,26
17,32,22
18,15,24
19,122,22
20,20,41
21,75,24
22,17,24
23,25,22
24,6,22
25,7,41
26,22,22
27,4,24
28,7,22
29,27,24
30,1,22
31,12,22
32,7,41
33,149,22
34,9,24
35,2,24
36,75,24
37,122,22
38,122,22
39,171,26
40,51,256
41,25,22
42,149,22
43,29,35
44,130,22
45,9,35
46,6,21
47,3,24
48,149,22
49,2,24
50,149,22
51,149,22
52,9,24
53,149,22
54,17,28
55,29,35
56,10,21
