id,distance,n_actions
0,0.040855,3
1,0.032143,1
2,0.036831,2
3,0.039809,1
4,0.035854,4
5,0.028954,2
6,0.018235,2
7,0.050889,1
8,0.046136,1
9,0.043136,1
10,0.022602,1
11,0.032636,2
12,0.025836,2
13,0.032484,2
14,0.028326,2
15,0.022328,2
16,0.016394,2
17,0.030125,1
18,0.036314,1
19,0.047341,2
20,0.039059,2
21,0.047752,2
22,0.028622,1
23,0.030871,2
24,0.036763,1
25,0.076891,2
26,0.002420,1
27,0.013744,2
28,0.046648,1
29,0.001868,1
30,0.087097,2
31,0.034239,2
32,0.038128,4
33,0.045171,1
34,0.013820,1
35,0.056956,2
36,0.029431,2
37,0.046897,1
38,0.039901,1
39,0.035070,1
40,0.036279,1
41,0.048586,1
42,0.026942,1
43,0.037654,2
44,0.031282,1
45,0.043843,2
46,0.030633,2
47,0.014918,3
48,0.023443,2
49,0.048878,2
