id,p
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000004
7,0.000001
8,0.000003
9,0.000000
10,0.000000
11,0.000002
12,0.000000
13,0.000000
14,0.000355
15,0.000009
16,0.000000
17,0.000009
18,0.000000
19,0.137374
20,0.000000
21,0.000000
22,0.000009
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000001
28,0.000009
29,0.000009
30,0.000000
31,0.000000
32,0.000000
33,0.000009
34,0.000004
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000029
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000127
45,0.000000
46,0.000004
47,0.000000
48,0.000000
49,0.000000
50,0.000000
51,0.000000
52,0.000355
53,0.000000
54,0.000000
55,0.000000
56,0.000000
