id,distance,n_actions
0,0.021861,1
1,0.022799,1
2,0.008521,1
3,0.159636,1
4,0.002746,1
5,0.039881,1
6,0.016748,1
7,0.011130,1
8,0.076013,1
9,0.051922,1
10,0.013397,1
11,0.012429,1
12,0.093346,1
13,0.046324,1
14,0.055632,1
15,0.013929,1
16,0.055992,1
17,0.092525,1
18,0.056559,1
19,0.042621,1
20,0.151883,1
21,0.097827,1
22,0.044220,1
23,0.033528,1
24,0.056820,1
25,0.085361,1
26,0.016071,1
27,0.083747,1
28,0.033641,1
29,0.067667,1
30,0.022642,1
31,0.009973,1
32,0.047989,1
33,0.002166,1
34,0.039758,1
35,0.041623,1
36,0.077064,1
37,0.048254,1
38,0.086958,1
39,0.042902,1
40,0.009592,1
41,0.002534,1
42,0.043490,1
43,0.095379,1
44,0.007452,1
45,0.092275,1
46,0.057379,1
47,0.047895,1
48,0.096963,1
49,0.032350,1
50,0.038588,1
51,0.099535,1
52,0.032829,1
53,0.009048,1
54,0.017788,1
55,0.015156,1
56,0.030765,1
57,0.046016,1
58,0.023825,1
59,0.067995,1
60,0.052779,1
61,0.083366,1
62,0.000193,1
63,0.038190,1
64,0.044835,1
65,0.050598,1
66,0.137317,1
67,0.042095,1
68,0.065876,1
69,0.090585,1
70,0.036686,1
71,0.078290,1
72,0.101124,1
73,0.071280,1
74,0.030267,1
75,0.138019,1
76,0.050178,1
77,0.022718,1
78,0.039455,1
79,0.110175,1
80,0.116433,1
81,0.055082,1
82,0.111467,1
83,0.080389,1
84,0.030892,1
85,0.000729,1
86,0.015974,1
87,0.049319,1
88,0.032348,1
89,0.078277,1
90,0.009162,1
91,0.011527,1
92,0.050315,1
93,0.014342,1
94,0.007579,1
95,0.075197,1
96,0.014016,1
97,0.040850,1
98,0.032838,1
99,0.025953,1
