id,p
0,1.000000
1,1.000000
2,1.000000
3,0.011575
4,1.000000
5,1.000000
6,1.000000
7,0.914698
8,0.809983
9,1.000000
10,0.999966
11,1.000000
12,0.315977
13,0.914698
14,1.000000
15,1.000000
16,1.000000
17,0.315977
18,0.680160
19,0.997502
20,0.011575
21,0.111816
22,0.999966
23,1.000000
24,0.976589
25,0.315977
26,1.000000
27,0.315977
28,1.000000
29,0.976589
30,0.809983
31,1.000000
32,0.914698
33,1.000000
34,1.000000
35,0.914698
36,0.680160
37,0.074948
38,0.315977
39,1.000000
40,0.999966
41,1.000000
42,1.000000
43,1.000000
44,0.999966
45,0.315977
46,0.976589
47,1.000000
48,0.162432
49,0.997502
50,1.000000
51,0.999966
52,1.000000
53,1.000000
54,1.000000
55,0.809983
56,1.000000
57,0.976589
58,1.000000
59,0.976589
60,0.680160
61,0.914698
62,1.000000
63,0.914698
64,0.809983
65,0.000016
66,0.000016
67,0.162432
68,0.914698
69,0.315977
70,1.000000
71,0.229700
72,0.315977
73,0.545999
74,1.000000
75,0.031082
76,0.680160
77,0.914698
78,1.000000
79,0.031082
80,0.976589
81,1.000000
82,0.048915
83,0.997502
84,1.000000
85,1.000000
86,1.000000
87,1.000000
88,1.000000
89,0.976589
90,1.000000
91,1.000000
92,0.000034
93,0.914698
94,1.000000
95,0.999966
96,1.000000
97,1.000000
98,1.000000
99,1.000000
