id,p
0,0.074948
1,0.545999
2,0.914698
3,0.074948
4,0.422135
5,0.976589
6,0.914698
7,0.111816
8,0.545999
9,0.545999
10,0.315977
11,0.914698
12,0.545999
13,0.680160
14,0.162432
15,0.162432
16,0.422135
17,0.545999
18,0.976589
19,0.545999
20,0.229700
21,0.680160
22,0.162432
23,0.809983
24,0.545999
25,0.315977
26,0.545999
27,0.680160
28,0.809983
29,0.229700
30,0.229700
31,0.422135
32,0.162432
33,0.809983
34,0.422135
35,0.162432
36,0.545999
37,0.111816
38,0.680160
39,0.422135
40,0.914698
41,0.048915
42,0.229700
43,0.809983
44,0.111816
45,0.545999
46,0.229700
47,0.315977
48,0.422135
49,0.048915
50,0.111816
51,0.315977
52,0.162432
53,0.315977
54,0.976589
55,0.422135
56,0.680160
57,0.162432
58,0.162432
59,0.074948
60,0.229700
61,0.545999
62,0.229700
63,0.545999
64,0.422135
65,0.809983
66,0.680160
67,0.422135
68,0.809983
69,0.229700
70,0.545999
71,0.162432
72,0.315977
73,0.162432
74,0.229700
75,0.229700
76,0.545999
77,0.162432
78,0.809983
79,0.422135
80,0.680160
81,0.111816
82,0.111816
83,0.680160
84,0.422135
85,0.914698
86,0.229700
87,0.422135
88,0.422135
89,0.162432
90,0.229700
91,0.111816
92,0.111816
93,0.680160
94,0.162432
95,0.680160
96,0.162432
97,0.074948
98,0.545999
99,0.111816
