id,p
0,0.000001
1,0.000000
2,0.000001
3,0.000016
4,0.000431
5,0.000000
6,0.000003
7,0.000000
8,0.000036
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000002
14,0.000000
15,0.000005
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000003
21,0.000005
22,0.000000
23,0.000000
24,0.030085
25,0.000000
26,0.000000
27,0.000431
28,0.000000
29,0.000001
30,0.000016
31,0.000000
32,0.000001
33,0.000000
34,0.072703
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000001
40,0.000000
41,0.000001
42,0.000000
43,0.000000
44,0.000000
45,0.000016
46,0.000000
47,0.000000
48,0.000000
49,0.000001
50,0.000016
51,0.000000
52,0.000000
53,0.000000
54,0.000000
55,0.000000
56,0.000000
57,0.072703
