id,left,right
0,149,23
1,149,23
2,68,23
3,11,23
4,23,23
5,177,20
6,68,23
7,80,20
8,68,23
9,41,23
10,0,23
11,41,23
12,149,23
13,149,23
14,68,23
15,68,23
16,149,23
17,20,23
18,41,23
19,41,23
20,149,23
21,68,23
22,68,23
23,177,20
24,68,23
25,177,20
26,10,23
27,0,23
28,41,23
29,7,23
30,149,23
31,4,23
32,68,23
33,149,23
34,23,23
35,20,23
36,149,23
37,149,23
38,68,23
39,2,23
40,41,23
41,149,23
42,149,23
43,149,23
44,149,23
45,149,23
46,20,23
47,149,23
48,80,20
49,20,23
50,5,23
51,41,23
52,3,23
53,149,23
54,149,23
55,41,23
56,14,23
57,5,23
