id,p
0,0.000001
1,1.000000
2,0.056120
3,0.000001
4,0.056120
5,0.000001
6,0.003891
7,1.000000
8,0.000001
9,1.000000
10,1.000000
11,0.000001
12,0.056120
13,0.000001
14,0.000001
15,0.000001
16,0.000000
17,0.056120
18,0.003891
19,1.000000
20,0.003891
21,0.000000
22,0.000000
23,0.003891
24,0.000001
25,0.003891
26,0.000001
27,0.000001
28,1.000000
29,0.003891
30,0.022523
31,0.000010
32,0.000000
33,0.022523
34,0.003891
35,0.003891
36,0.000000
37,0.000048
38,0.022523
39,0.000048
40,0.000048
41,0.022523
42,0.000000
