id,left,right
0,91,20
1,158,20
2,113,35
3,658,20
4,158,20
5,252,20
6,624,20
7,252,20
8,52,20
9,189,35
10,658,20
11,52,20
12,199,22
13,129,20
14,52,20
15,145,35
16,129,20
17,658,20
18,189,35
19,158,20
20,201,20
21,93,20
22,658,20
23,43,20
24,69,20
25,158,20
26,77,20
27,129,20
28,182,22
29,5,20
30,54,20
31,182,22
32,2,35
33,189,35
34,60,35
35,201,20
36,570,20
37,768,21
38,570,20
39,27,20
40,129,20
41,570,20
42,201,20
43,17,35
44,129,20
45,21,20
46,60,35
47,570,20
48,768,21
49,570,20
50,582,24
51,570,20
52,121,24
53,77,20
54,129,20
55,52,20
56,658,20
57,199,22
58,252,20
59,18,20
60,54,20
61,658,20
62,19,20
63,129,20
64,658,20
65,138,20
66,658,20
67,624,20
68,78,35
69,77,20
70,582,24
71,116,20
72,189,35
73,658,20
74,129,20
75,31,35
76,189,35
77,570,20
78,252,20
79,19,20
80,60,35
81,158,20
82,768,21
83,199,22
84,658,20
85,182,22
86,658,20
87,199,22
