id,distance,n_actions
0,0.053061,2
1,0.103401,3
2,0.008163,1
3,0.047619,1
4,0.103401,3
5,0.055556,2
6,0.047619,1
7,0.055556,2
8,0.100680,3
9,0.051701,2
10,0.047619,1
11,0.100680,3
12,0.053061,2
13,0.097959,3
14,0.100680,3
15,0.048980,2
16,0.097959,3
17,0.047619,1
18,0.053061,2
19,0.102041,3
20,0.059524,2
21,0.035714,2
22,0.047619,1
23,0.039683,2
24,0.099320,3
25,0.102041,3
26,0.075397,2
27,0.097959,3
28,0.054422,2
29,0.095238,2
30,0.007937,1
31,0.050340,2
32,0.107483,3
33,0.053061,2
34,0.048980,2
35,0.059524,2
36,0.095238,2
37,0.047619,1
38,0.095238,2
39,0.055782,2
40,0.096599,3
41,0.095238,2
42,0.063492,2
43,0.055782,2
44,0.095238,2
45,0.053061,2
46,0.048980,2
47,0.095238,2
48,0.047619,1
49,0.095238,2
50,0.095238,2
51,0.095238,2
52,0.047619,1
53,0.071429,2
54,0.104762,3
55,0.100680,3
56,0.047619,1
57,0.053061,2
58,0.055556,2
59,0.103175,3
60,0.007937,1
61,0.047619,1
62,0.079365,3
63,0.099320,3
64,0.047619,1
65,0.095238,2
66,0.047619,1
67,0.047619,1
68,0.047619,1
69,0.075397,2
70,0.095238,2
71,0.047619,1
72,0.053061,2
73,0.047619,1
74,0.103401,3
75,0.002721,1
76,0.050340,2
77,0.095238,2
78,0.055556,2
79,0.079365,3
80,0.048980,2
81,0.102041,3
82,0.047619,1
83,0.050340,2
84,0.047619,1
85,0.053061,2
86,0.047619,1
87,0.051701,2
