id,left,right
0,21,20
1,158,20
2,110,20
3,129,20
4,158,20
5,52,20
6,69,20
7,624,20
8,52,20
9,158,20
10,129,20
11,52,20
12,138,20
13,624,20
14,52,20
15,252,20
16,129,20
17,158,20
18,158,20
19,158,20
20,129,20
21,0,20
22,129,20
23,42,20
24,69,20
25,158,20
26,13,20
27,145,35
28,624,20
29,658,20
30,54,20
31,182,22
32,54,20
33,158,20
34,72,22
35,78,35
36,658,20
37,658,20
38,658,20
39,26,20
40,129,20
41,42,20
42,158,20
43,13,20
44,129,20
45,48,20
46,624,20
47,658,20
48,768,21
49,658,20
50,658,20
51,129,20
52,658,20
53,6,20
54,129,20
55,52,20
56,129,20
57,624,20
58,252,20
59,658,20
60,110,20
61,69,20
62,110,20
63,129,20
64,658,20
65,158,20
66,44,20
67,60,35
68,69,20
69,13,20
70,658,20
71,658,20
72,624,20
73,42,20
74,129,20
75,121,22
76,158,20
77,42,20
78,624,20
79,658,20
80,138,20
81,158,20
82,129,20
83,201,20
84,658,20
85,182,22
86,52,20
87,158,20
