id,distance,n_actions
0,0.059524,2
1,0.103401,3
2,0.095238,2
3,0.097959,3
4,0.103401,3
5,0.100680,3
6,0.099320,3
7,0.047619,1
8,0.100680,3
9,0.103401,3
10,0.097959,3
11,0.100680,3
12,0.095238,2
13,0.047619,1
14,0.100680,3
15,0.055556,2
16,0.097959,3
17,0.102041,3
18,0.104762,3
19,0.102041,3
20,0.097959,3
21,0.051701,2
22,0.095238,2
23,0.087302,3
24,0.099320,3
25,0.102041,3
26,0.106122,3
27,0.048980,2
28,0.047619,1
29,0.047619,1
30,0.007937,1
31,0.050340,2
32,0.007937,1
33,0.104762,3
34,0.048980,2
35,0.047619,1
36,0.047619,1
37,0.047619,1
38,0.047619,1
39,0.075397,3
40,0.096599,3
41,0.087302,3
42,0.103401,3
43,0.107483,3
44,0.095238,2
45,0.083333,3
46,0.047619,1
47,0.047619,1
48,0.047619,1
49,0.047619,1
50,0.047619,1
51,0.095238,2
52,0.047619,1
53,0.099206,3
54,0.104762,3
55,0.100680,3
56,0.097959,3
57,0.047619,1
58,0.055556,2
59,0.047619,1
60,0.095238,2
61,0.099320,3
62,0.095238,2
63,0.099320,3
64,0.047619,1
65,0.103401,3
66,0.107143,3
67,0.048980,2
68,0.099320,3
69,0.107483,3
70,0.047619,1
71,0.047619,1
72,0.047619,1
73,0.087302,3
74,0.103401,3
75,0.047619,1
76,0.102041,3
77,0.091270,3
78,0.047619,1
79,0.047619,1
80,0.095238,2
81,0.102041,3
82,0.100680,3
83,0.059524,2
84,0.047619,1
85,0.053061,2
86,0.100680,3
87,0.103401,3
