time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
107.0, 0.996350, 1.000000, 0.994475, 1.000000, 0.994475, 0.976190, 1.000000, 0.987952, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
238.0, 0.996350, 1.000000, 0.994475, 1.000000, 0.994475, 0.976190, 1.000000, 0.987952, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
438.0, 0.996350, 1.000000, 0.994475, 1.000000, 0.994475, 0.976190, 1.000000, 0.987952, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
482.0, 0.996350, 1.000000, 0.994475, 1.000000, 0.994475, 0.976190, 1.000000, 0.987952, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
750.0, 0.996350, 1.000000, 0.994475, 1.000000, 0.994475, 0.976190, 1.000000, 0.987952, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
832.0, 0.992646, 1.000000, 0.988857, 1.000000, 0.988857, 0.952381, 1.000000, 0.975755, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
911.0, 0.992646, 1.000000, 0.988857, 1.000000, 0.988857, 0.952381, 1.000000, 0.975755, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
943.0, 0.992646, 1.000000, 0.988857, 1.000000, 0.988857, 0.952381, 1.000000, 0.975755, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
1053.0, 0.988915, 1.000000, 0.988857, 0.984375, 0.988857, 0.952381, 1.000000, 0.975755, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
1059.0, 0.985183, 0.968750, 0.988857, 0.968750, 0.988857, 0.952381, 0.992857, 0.975755, 0.992857, 1.000000, 0.981818, 1.000000, 0.978261, 1.000000, 1.000000, 
1060.0, 0.981451, 0.968750, 0.988857, 0.953125, 0.988857, 0.952381, 0.992857, 0.975755, 0.992857, 1.000000, 0.981818, 1.000000, 0.978261, 1.000000, 1.000000, 
1063.0, 0.977719, 0.968750, 0.983174, 0.953125, 0.983174, 0.952381, 0.985714, 0.975755, 0.985714, 1.000000, 0.981818, 0.981481, 0.978261, 1.000000, 1.000000, 
1064.0, 0.973988, 0.937500, 0.983174, 0.937500, 0.983174, 0.952381, 0.985714, 0.975755, 0.985714, 1.000000, 0.981818, 0.981481, 0.978261, 1.000000, 1.000000, 
1072.0, 0.970256, 0.906250, 0.983174, 0.921875, 0.983174, 0.927961, 0.985714, 0.963404, 0.985714, 1.000000, 0.981818, 0.981481, 0.978261, 1.000000, 1.000000, 
1075.0, 0.966524, 0.906250, 0.983174, 0.906250, 0.983174, 0.903541, 0.985714, 0.951052, 0.985714, 1.000000, 0.981818, 0.981481, 0.978261, 1.000000, 1.000000, 
1089.0, 0.966524, 0.906250, 0.983174, 0.906250, 0.983174, 0.903541, 0.985714, 0.951052, 0.985714, 1.000000, 0.981818, 0.981481, 0.978261, 1.000000, 1.000000, 
1155.0, 0.966524, 0.906250, 0.983174, 0.906250, 0.983174, 0.903541, 0.985714, 0.951052, 0.985714, 1.000000, 0.981818, 0.981481, 0.978261, 1.000000, 1.000000, 
1175.0, 0.962763, 0.875000, 0.983174, 0.890625, 0.983174, 0.903541, 0.985714, 0.938538, 0.985714, 1.000000, 0.963636, 0.981481, 0.956522, 1.000000, 1.000000, 
1298.0, 0.962763, 0.875000, 0.983174, 0.890625, 0.983174, 0.903541, 0.985714, 0.938538, 0.985714, 1.000000, 0.963636, 0.981481, 0.956522, 1.000000, 1.000000, 
1313.0, 0.962763, 0.875000, 0.983174, 0.890625, 0.983174, 0.903541, 0.985714, 0.938538, 0.985714, 1.000000, 0.963636, 0.981481, 0.956522, 1.000000, 1.000000, 
1380.0, 0.962763, 0.875000, 0.983174, 0.890625, 0.983174, 0.903541, 0.985714, 0.938538, 0.985714, 1.000000, 0.963636, 0.981481, 0.956522, 1.000000, 1.000000, 
1645.0, 0.962763, 0.875000, 0.983174, 0.890625, 0.983174, 0.903541, 0.985714, 0.938538, 0.985714, 1.000000, 0.963636, 0.981481, 0.956522, 1.000000, 1.000000, 
1647.0, 0.958943, 0.875000, 0.983174, 0.874432, 0.983174, 0.876966, 0.985714, 0.925320, 0.985714, 1.000000, 0.963636, 0.981481, 0.956522, 1.000000, 1.000000, 
1670.0, 0.955122, 0.843750, 0.983174, 0.858239, 0.983174, 0.850391, 0.985714, 0.912101, 0.985714, 1.000000, 0.945455, 0.981481, 0.934783, 1.000000, 1.000000, 
1775.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
1788.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
1820.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
1881.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
1948.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
1993.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
2072.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
2157.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
2166.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
2245.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
2262.0, 0.951302, 0.812500, 0.983174, 0.842045, 0.983174, 0.850391, 0.985714, 0.898882, 0.985714, 1.000000, 0.927273, 0.981481, 0.913043, 1.000000, 1.000000, 
