time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
1.0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
107.0, 0.996364, 1.000000, 0.994709, 1.000000, 0.994382, 0.979592, 1.000000, 0.989362, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
238.0, 0.996364, 1.000000, 0.994709, 1.000000, 0.994382, 0.979592, 1.000000, 0.989362, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
292.0, 0.996364, 1.000000, 0.994709, 1.000000, 0.994382, 0.979592, 1.000000, 0.989362, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
438.0, 0.996364, 1.000000, 0.994709, 1.000000, 0.994382, 0.979592, 1.000000, 0.989362, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
482.0, 0.996364, 1.000000, 0.994709, 1.000000, 0.994382, 0.979592, 1.000000, 0.989362, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
750.0, 0.996364, 1.000000, 0.994709, 1.000000, 0.994382, 0.979592, 1.000000, 0.989362, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
832.0, 0.992660, 1.000000, 0.989303, 1.000000, 0.988634, 0.959184, 1.000000, 0.978490, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
911.0, 0.992660, 1.000000, 0.989303, 1.000000, 0.988634, 0.959184, 1.000000, 0.978490, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
919.0, 0.992660, 1.000000, 0.989303, 1.000000, 0.988634, 0.959184, 1.000000, 0.978490, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
943.0, 0.992660, 1.000000, 0.989303, 1.000000, 0.988634, 0.959184, 1.000000, 0.978490, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
1053.0, 0.988914, 1.000000, 0.989303, 0.981132, 0.988634, 0.959184, 1.000000, 0.978490, 0.993421, 1.000000, 0.967742, 1.000000, 1.000000, 1.000000, 0.967742, 
1059.0, 0.985168, 1.000000, 0.989303, 0.962264, 0.988634, 0.959184, 0.993243, 0.978490, 0.986842, 1.000000, 0.967742, 1.000000, 0.990909, 1.000000, 0.967742, 
1063.0, 0.981422, 1.000000, 0.983807, 0.962264, 0.982784, 0.959184, 0.986486, 0.978490, 0.980263, 1.000000, 0.967742, 1.000000, 0.990909, 1.000000, 0.967742, 
1064.0, 0.973930, 1.000000, 0.978311, 0.943396, 0.976934, 0.959184, 0.979730, 0.978490, 0.973684, 1.000000, 0.967742, 0.975000, 0.981818, 1.000000, 0.967742, 
1072.0, 0.970184, 0.966667, 0.978311, 0.924528, 0.976934, 0.938332, 0.979730, 0.967495, 0.973684, 1.000000, 0.967742, 0.975000, 0.972727, 1.000000, 0.967742, 
1075.0, 0.966438, 0.933333, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.956501, 0.973684, 1.000000, 0.935484, 0.975000, 0.972727, 1.000000, 0.935484, 
1089.0, 0.966438, 0.933333, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.956501, 0.973684, 1.000000, 0.935484, 0.975000, 0.972727, 1.000000, 0.935484, 
1155.0, 0.966438, 0.933333, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.956501, 0.973684, 1.000000, 0.935484, 0.975000, 0.972727, 1.000000, 0.935484, 
1175.0, 0.962663, 0.900000, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.945379, 0.973684, 1.000000, 0.935484, 0.975000, 0.963636, 1.000000, 0.935484, 
1298.0, 0.962663, 0.900000, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.945379, 0.973684, 1.000000, 0.935484, 0.975000, 0.963636, 1.000000, 0.935484, 
1313.0, 0.962663, 0.900000, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.945379, 0.973684, 1.000000, 0.935484, 0.975000, 0.963636, 1.000000, 0.935484, 
1380.0, 0.962663, 0.900000, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.945379, 0.973684, 1.000000, 0.935484, 0.975000, 0.963636, 1.000000, 0.935484, 
1645.0, 0.962663, 0.900000, 0.978311, 0.905660, 0.976934, 0.917480, 0.979730, 0.945379, 0.973684, 1.000000, 0.935484, 0.975000, 0.963636, 1.000000, 0.935484, 
1647.0, 0.958828, 0.864000, 0.978311, 0.885535, 0.976934, 0.895102, 0.979730, 0.933708, 0.973684, 1.000000, 0.903226, 0.975000, 0.963636, 1.000000, 0.903226, 
1670.0, 0.954993, 0.828000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.922036, 0.973684, 1.000000, 0.903226, 0.975000, 0.954545, 1.000000, 0.903226, 
1775.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
1788.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
1881.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
1948.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
1993.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
2010.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
2157.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
2166.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
2245.0, 0.951157, 0.792000, 0.978311, 0.865409, 0.976934, 0.872725, 0.979730, 0.910365, 0.973684, 1.000000, 0.903226, 0.975000, 0.945455, 1.000000, 0.903226, 
