id,left,right
0,28,20
1,111,23
2,19,28
3,3,23
4,28,20
5,111,23
6,5,23
7,15,23
8,111,23
9,111,23
10,111,23
11,140,28
12,15,23
13,3,28
14,73,28
15,38,23
16,15,23
17,140,28
18,19,20
19,111,23
20,53,20
21,3,20
22,0,23
23,111,23
24,15,23
25,10,20
26,29,23
27,5,20
28,28,28
29,38,23
30,6,23
31,38,23
32,140,28
33,1,20
34,111,23
35,111,23
36,14,20
37,6,23
38,111,23
39,14,20
40,51,23
41,111,23
42,13,23
43,53,28
44,140,28
45,111,23
46,140,28
47,111,23
48,140,28
49,140,28
50,73,28
51,51,23
52,111,23
53,15,23
54,28,28
55,33,20
56,140,28
57,15,20
