id,distance,n_actions
0,0.003636,1
1,0.004156,1
2,0.002078,1
3,0.007792,1
4,0.007273,1
5,0.011948,1
6,0.003636,1
7,0.007273,1
8,0.001558,1
9,0.002078,1
10,0.006234,1
11,0.009870,1
12,0.002597,1
13,0.001558,1
14,0.002078,1
15,0.007792,1
16,0.001558,1
17,0.009870,1
18,0.001039,1
19,0.003117,1
20,0.008831,1
21,0.011948,1
22,0.011948,1
23,0.012987,1
24,0.005195,1
25,0.003117,1
26,0.004675,1
27,0.000000,0
28,0.011429,1
29,0.006234,1
30,0.011948,1
31,0.003636,1
32,0.004156,1
33,0.001558,1
34,0.002597,1
35,0.002597,1
36,0.011429,1
37,0.004156,1
38,0.006234,1
39,0.007792,1
40,0.003636,1
41,0.003117,1
42,0.008831,1
